scorer,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking
bodyparts,Crest,Crest,Crest,Hip,Hip,Hip,Knee,Knee,Knee,Ankle,Ankle,Ankle,Metatarsal,Metatarsal,Metatarsal,ToeTip,ToeTip,ToeTip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
342,38.253784,18.707275,1,31.723022,9.32312,1,43.505542755127,7.04886817932129,1,32.01294,-5.4779053,1,36.17859,-9.170532,1,40.527344,-10.528564,1
343,38.42163,18.508911,1,31.799316,9.246826,1,43.5624237060547,6.87421417236328,1,31.723022,-5.3253174,1,35.64453,-9.20105,1,40.17639,-10.71167,1
344,38.55896,18.371582,1,31.89087,9.170532,1,43.6137619018555,6.60658359527588,1,31.341553,-5.1574707,1,35.095215,-9.109497,1,39.367676,-10.620117,1
345,38.68103,18.1427,1,31.921387,8.987427,1,43.635986328125,6.38585329055786,1,30.975342,-4.9591064,1,34.65271,-9.140015,1,39.04724,-10.879517,1
346,38.757324,17.959595,1,31.982422,8.880615,1,43.6783485412598,6.19634675979614,1,30.654907,-4.7302246,1,34.103394,-9.048462,1,38.589478,-10.879517,1
347,38.742065,17.77649,1,31.967163,8.69751,1,43.6574516296387,5.98879194259644,1,30.303955,-4.5318604,1,33.63037,-9.048462,1,38.269043,-10.971069,1
348,38.742065,17.562866,1,31.982422,8.621216,1,43.6467018127441,5.8026065826416,1,30.044556,-4.3945312,1,33.15735,-8.956909,1,37.612915,-10.940552,1
349,38.742065,17.410278,1,31.951904,8.422852,1,43.5838890075684,5.47379589080811,1,29.60205,-4.196167,1,32.65381,-8.94165,1,37.15515,-10.986328,1
350,38.68103,17.25769,1,31.829834,8.300781,1,43.4483871459961,5.29924631118774,1,29.23584,-4.0283203,1,32.089233,-8.911133,1,36.17859,-10.787964,1
351,38.68103,17.181396,1,31.661987,8.270264,1,43.2153625488281,5.02688407897949,1,28.808594,-3.9978027,1,31.61621,-8.911133,1,35.827637,-10.894775,1
352,38.528442,17.074585,1,31.463623,8.239746,1,42.9826622009277,4.87645530700684,1,28.381348,-3.829956,1,31.00586,-8.865356,1,35.17151,-10.83374,1
353,38.33008,17.105103,1,31.204224,8.239746,1,42.6786804199219,4.72735977172852,1,27.954102,-3.768921,1,30.456543,-8.850098,1,34.79004,-10.955811,1
354,38.253784,17.074585,1,31.051636,8.285522,1,42.4972229003906,4.68017864227295,1,27.633667,-3.5705566,1,29.937744,-8.804321,1,34.103394,-10.971069,1
355,38.16223,17.028809,1,30.899048,8.377075,1,42.344310760498,4.77069759368897,1,27.404785,-3.3416748,1,29.510498,-8.758545,1,33.66089,-10.940552,1
356,38.04016,17.089844,1,30.88379,8.468628,1,42.2637519836426,4.66120529174805,1,27.145386,-3.112793,1,29.067993,-8.621216,1,32.928467,-10.864258,1
357,37.94861,17.150879,1,30.822754,8.483887,1,42.1626930236816,4.55886554718018,1,26.885986,-2.89917,1,28.579712,-8.544922,1,32.424927,-10.803223,1
358,37.857056,17.196655,1,30.670166,8.544922,1,41.9503021240234,4.45119476318359,1,26.535034,-2.7160645,1,28.09143,-8.483887,1,32.15027,-10.971069,1
359,37.67395,17.196655,1,30.548096,8.636475,1,41.7315673828125,4.2856183052063,1,26.19934,-2.6245117,1,27.557373,-8.43811,1,30.975342,-10.498047,1
360,37.506104,17.196655,1,30.319214,8.651733,1,41.4553985595703,4.1812310218811,1,25.817871,-2.4871826,1,27.008057,-8.377075,1,30.700684,-10.757446,1
361,37.29248,17.150879,1,30.136108,8.651733,1,41.1971549987793,3.9984302520752,1,25.45166,-2.4108887,1,26.504517,-8.361816,1,29.754639,-10.498047,1
362,37.017822,17.166138,1,29.891968,8.621216,1,40.9004554748535,3.8449010848999,1,25.039673,-2.2735596,1,25.924683,-8.392334,1,29.693604,-10.910034,1
363,36.8042,17.044067,1,29.678345,8.605957,1,40.5916900634766,3.6160717010498,1,24.627686,-2.2277832,1,25.390625,-8.361816,1,28.61023,-10.528564,1
364,36.52954,17.074585,1,29.373169,8.575439,1,40.2244491577148,3.45198917388916,1,24.18518,-2.1820068,1,24.856567,-8.346558,1,28.22876,-10.665894,1
365,36.117554,17.044067,1,29.083252,8.560181,1,39.8546943664551,3.27094602584839,1,23.742676,-2.1514893,1,24.276733,-8.407593,1,27.48108,-10.528564,1
366,35.7666,16.998291,1,28.671265,8.605957,1,39.3879318237305,3.20659494400024,1,23.254395,-2.1514893,1,23.727417,-8.346558,1,27.34375,-10.864258,1
367,35.324097,16.952515,1,28.259277,8.560181,1,38.9379959106445,3.08615303039551,1,22.735596,-2.0599365,1,23.05603,-8.377075,1,26.229858,-10.559082,1
368,34.92737,17.044067,1,27.801514,8.575439,1,38.4267883300781,2.99838638305664,1,22.201538,-2.0751953,1,22.567749,-8.377075,1,25.741577,-10.665894,1
369,34.500122,17.01355,1,27.435303,8.651733,1,37.9974632263184,2.95605182647705,1,21.759033,-2.0751953,1,21.896362,-8.377075,1,25.07019,-10.5896,1
370,34.103394,17.120361,1,27.038574,8.773804,1,37.5301055908203,2.94904756546021,1,21.270752,-2.0141602,1,21.362305,-8.407593,1,24.902344,-10.971069,1
371,33.828735,17.13562,1,26.657104,8.773804,1,37.0955581665039,2.85445642471313,1,20.767212,-1.876831,1,20.721436,-8.346558,1,24.230957,-10.925293,1
372,33.615112,17.196655,1,26.382446,8.956909,1,36.6702499389648,2.77944326400757,1,20.324707,-1.8920898,1,20.217896,-8.361816,1,23.712158,-11.001587,1
373,33.40149,17.211914,1,26.123047,9.017944,1,36.3071441650391,2.6709623336792,1,19.89746,-1.7700195,1,19.683838,-8.331299,1,22.81189,-10.7421875,1
374,33.26416,17.303467,1,25.909424,9.002686,1,35.9366111755371,2.41060304641724,1,19.424438,-1.6326904,1,19.134521,-8.331299,1,22.537231,-10.955811,1
375,33.12683,17.288208,1,25.6958,8.987427,1,35.5623397827148,2.15724468231201,1,18.997192,-1.663208,1,18.554688,-8.31604,1,21.896362,-10.910034,1
376,33.081055,17.227173,1,25.482178,8.972168,1,35.196346282959,1.92696523666382,1,18.569946,-1.6174316,1,18.035889,-8.300781,1,21.362305,-10.910034,1
377,33.00476,17.211914,1,25.268555,8.956909,1,34.7885780334473,1.65149068832397,1,18.096924,-1.5716553,1,17.425537,-8.239746,1,20.41626,-10.665894,1
378,32.836914,17.25769,1,25.131226,9.094238,1,34.4819641113281,1.57335615158081,1,17.76123,-1.4953613,1,16.921997,-8.239746,1,19.882202,-10.696411,1
379,32.852173,17.333984,1,24.963379,9.246826,1,34.0703239440918,1.43250799179077,1,17.303467,-1.373291,1,16.37268,-8.148193,1,19.332886,-10.71167,1
380,32.86743,17.440796,1,24.902344,9.429932,1,33.8226928710937,1.40326356887817,1,17.028809,-1.2359619,1,15.838623,-8.087158,1,18.76831,-10.620117,1
381,32.943726,17.562866,1,24.856567,9.628296,1,33.5385093688965,1.34434270858765,1,16.708374,-1.0528564,1,15.411377,-7.9345703,1,18.371582,-10.681152,1
382,33.050537,17.654419,1,24.902344,9.780884,1,33.3833999633789,1.2913818359375,1,16.525269,-0.90026855,1,14.9383545,-7.7667236,1,17.623901,-10.513306,1
383,33.187866,17.730713,1,24.963379,9.918213,1,33.2619781494141,1.25026941299438,1,16.37268,-0.6866455,1,14.541626,-7.583618,1,17.211914,-10.528564,1
384,33.309937,17.76123,1,24.978638,10.025024,1,33.1434783935547,1.23096895217896,1,16.235352,-0.5340576,1,14.129639,-7.2631836,1,16.586304,-10.3302,1
385,33.416748,17.929077,1,25.009155,10.177612,1,33.0946502685547,1.3105525970459,1,16.159058,-0.16784668,1,13.85498,-6.9885254,1,16.25061,-10.269165,1
386,33.416748,18.02063,1,25.100708,10.3302,1,33.121467590332,1.40454053878784,1,16.159058,0.2746582,1,13.671875,-6.4697266,1,15.762329,-9.994507,1
387,33.599854,18.127441,1,25.161743,10.543823,1,33.2847900390625,1.71115112304688,1,16.296387,1.083374,1,13.641357,-5.783081,1,15.640259,-9.887695,1
388,33.828735,18.310547,1,25.299072,10.803223,1,33.4942588806152,2.03744125366211,1,16.494751,2.166748,1,13.900757,-4.8217773,1,15.167236,-9.140015,1
389,34.225464,18.554688,1,25.543213,11.138916,1,33.843879699707,2.47295188903809,1,16.860962,3.2348633,1,14.663696,-3.829956,1,15.258789,-8.453369,1
390,34.65271,18.829346,1,25.848389,11.566162,1,34.1761856079102,2.92626476287842,1,17.227173,4.2419434,1,15.533447,-2.8839111,1,15.579224,-7.7667236,1
391,35.125732,19.073486,1,26.260376,11.962891,1,34.5851097106934,3.32004356384277,1,17.700195,5.2948,1,16.63208,-1.6326904,1,16.830444,-6.6375732,1
392,35.53772,19.241333,1,26.687622,12.374878,1,35.0237312316895,3.74300289154053,1,18.203735,6.210327,1,18.051147,-0.2746582,1,18.798828,-5.340576,1
393,36.04126,19.40918,1,27.236938,12.664795,1,35.6036529541016,4.06258201599121,1,18.814087,6.729126,1,19.592285,0.8544922,1,20.980835,-4.3182373,1
394,36.453247,19.607544,1,27.770996,12.939453,1,36.1908187866211,4.38921546936035,1,19.363403,6.80542,1,21.148682,1.5411377,1,23.010254,-3.1585693,1
395,36.91101,19.836426,1,28.320312,13.061523,1,36.8910484313965,4.66256713867188,1,19.989014,6.4849854,1,22.583008,1.7242432,1,25.314331,-2.8381348,1
396,37.338257,20.126343,1,28.915405,13.092041,1,37.6940841674805,4.91067028045654,1,20.721436,5.874634,1,24.169922,1.5869141,1,27.267456,-2.4261475,1
397,37.78076,20.401001,1,29.541016,13.122559,1,38.6362800598145,5.29464817047119,1,21.636963,5.142212,1,25.6958,1.3427734,1,29.571533,-2.2277832,1
398,38.208008,20.721436,1,30.197144,13.168335,1,39.7891845703125,5.95773601531982,1,22.872925,4.272461,1,27.359009,1.0681152,1,31.723022,-1.9378662,1
399,38.69629,21.011353,1,30.944824,13.183594,1,40.9483795166016,6.55570316314697,1,24.246216,3.3874512,1,29.144287,0.90026855,1,34.16443,-1.6021729,1
400,39.001465,21.347046,1,31.600952,13.244629,1,42.0228958129883,7.29625558853149,1,25.726318,2.456665,1,30.853271,0.61035156,1,36.315918,-1.2817383,1
401,39.413452,21.68274,1,32.318115,13.290405,1,43.1327590942383,8.09007167816162,1,27.496338,1.4190674,1,32.714844,0.045776367,1,38.253784,-1.2817383,1
402,39.657593,22.018433,1,32.943726,13.320923,1,44.0797462463379,8.85000991821289,1,29.418945,0.24414062,1,34.576416,-0.77819824,1,40.222168,-1.6937256,1
403,39.81018,22.384644,1,33.37097,13.366699,1,44.8002243041992,9.70988750457764,1,31.433105,-0.79345703,1,36.52954,-1.7852783,1,42.20581,-2.4414062,1
404,39.901733,22.613525,1,33.66089,13.366699,1,45.2755928039551,10.3503074645996,1,33.38623,-1.8005371,1,38.42163,-2.9144287,1,43.85376,-3.3569336,1
405,39.886475,22.781372,1,33.90503,13.35144,1,45.6203994750977,10.7533569335938,1,35.03418,-2.5482178,1,40.100098,-4.058838,1,45.333862,-4.348755,1
406,39.871216,22.79663,1,34.103394,13.22937,1,45.8839340209961,10.9448776245117,1,36.392212,-3.1585693,1,41.519165,-5.0354004,1,46.75293,-5.41687,1
407,39.871216,22.781372,1,34.194946,13.137817,1,45.9970512390137,10.9674921035767,1,37.338257,-3.6621094,1,42.60254,-6.134033,1,47.851562,-6.881714,1
408,39.916992,22.583008,1,34.317017,12.802124,1,46.1032371520996,10.5471305847168,1,37.719727,-4.2419434,1,43.10608,-7.446289,1,48.01941,-8.575439,1
409,39.978027,22.277832,1,34.454346,12.435913,1,46.2217597961426,10.0847549438477,1,37.857056,-4.714966,1,42.907715,-8.544922,1,47.531128,-10.192871,1
410,40.161133,21.820068,1,34.469604,11.947632,1,46.2199249267578,9.51246070861816,1,37.399292,-5.0201416,1,42.312622,-8.7890625,1,46.783447,-10.009766,1
411,40.237427,21.240234,1,34.469604,11.474609,1,46.2174987792969,9.02777099609375,1,36.94153,-5.218506,1,41.671753,-8.880615,1,46.157837,-10.20813,1
412,40.283203,20.78247,1,34.51538,11.047363,1,46.2373237609863,8.47908592224121,1,36.42273,-5.4016113,1,41.09192,-8.956909,1,45.700073,-10.360718,1
413,40.237427,20.523071,1,34.500122,10.803223,1,46.2091407775879,8.17665386199951,1,35.980225,-5.4016113,1,40.512085,-9.033203,1,45.043945,-10.375977,1
414,40.19165,20.248413,1,34.362793,10.574341,1,46.0529861450195,7.86519861221314,1,35.461426,-5.432129,1,39.978027,-9.033203,1,44.525146,-10.4522705,1
415,40.145874,20.004272,1,34.179688,10.4522705,1,45.8458366394043,7.64139699935913,1,34.942627,-5.4016113,1,39.398193,-9.0789795,1,43.85376,-10.4522705,1
416,40.130615,19.821167,1,34.072876,10.253906,1,45.7189712524414,7.36107873916626,1,34.454346,-5.3710938,1,38.81836,-9.185791,1,43.304443,-10.513306,1
417,40.05432,19.561768,1,33.859253,10.009766,1,45.4929656982422,7.067542552948,1,33.90503,-5.3710938,1,38.238525,-9.277344,1,42.770386,-10.574341,1
418,39.978027,19.317627,1,33.843994,9.857178,1,45.423755645752,6.70930480957031,1,33.40149,-5.3100586,1,37.750244,-9.292603,1,42.160034,-10.604858,1
419,39.993286,19.119263,1,33.676147,9.674072,1,45.2310028076172,6.43596649169922,1,32.89795,-5.264282,1,37.124634,-9.338379,1,41.59546,-10.650635,1
420,40.039062,18.90564,1,33.599854,9.597778,1,45.0646667480469,6.0540509223938,1,32.27234,-5.142212,1,36.605835,-9.414673,1,41.0614,-10.772705,1
421,39.993286,18.753052,1,33.493042,9.506226,1,44.8955421447754,5.76684808731079,1,31.768799,-5.0354004,1,36.010742,-9.399414,1,40.390015,-10.818481,1
422,40.039062,18.585205,1,33.355713,9.353638,1,44.7219696044922,5.50549459457397,1,31.265259,-4.8828125,1,35.491943,-9.414673,1,39.94751,-10.971069,1
423,40.039062,18.417358,1,33.2489,9.292603,1,44.5327301025391,5.20907306671143,1,30.807495,-4.8217773,1,34.957886,-9.3688965,1,39.29138,-10.971069,1
424,40.023804,18.234253,1,33.14209,9.170532,1,44.3573684692383,4.90233039855957,1,30.349731,-4.7302246,1,34.454346,-9.429932,1,38.970947,-11.0321045,1
425,40.06958,18.066406,1,32.974243,9.140015,1,44.1205825805664,4.69488620758057,1,29.891968,-4.6081543,1,33.859253,-9.399414,1,38.467407,-11.047363,1
426,40.05432,17.959595,1,32.913208,9.048462,1,43.9522552490234,4.34321069717407,1,29.434204,-4.501343,1,33.37097,-9.399414,1,38.116455,-11.09314,1
427,40.100098,17.913818,1,32.74536,9.155273,1,43.6632499694824,4.17534112930298,1,28.945923,-4.333496,1,32.76062,-9.353638,1,37.460327,-11.077881,1
428,40.161133,17.868042,1,32.730103,9.20105,1,43.501091003418,3.9108898639679,1,28.533936,-4.1503906,1,32.211304,-9.353638,1,37.04834,-11.123657,1
429,40.31372,17.868042,1,32.74536,9.246826,1,43.3863563537598,3.69982147216797,1,28.213501,-3.9672852,1,31.692505,-9.292603,1,36.499023,-11.138916,1
430,40.55786,17.807007,1,32.806396,9.32312,1,43.2942199707031,3.49169111251831,1,27.908325,-3.7384033,1,31.219482,-9.20105,1,35.55298,-10.955811,1
431,40.802002,17.791748,1,32.89795,9.3688965,1,43.2573509216309,3.31226348876953,1,27.679443,-3.4942627,1,30.776978,-9.140015,1,35.14099,-10.940552,1
432,41.18347,17.669678,1,33.233643,9.399414,1,43.3905067443848,3.00894403457642,1,27.572632,-3.2196045,1,30.273438,-9.033203,1,34.622192,-10.940552,1
433,41.5802,17.623901,1,33.52356,9.384155,1,43.4465255737305,2.63621664047241,1,27.404785,-2.9907227,1,29.86145,-8.956909,1,34.0271,-10.955811,1
434,42.007446,17.578125,1,33.843994,9.32312,1,43.488109588623,2.18231821060181,1,27.236938,-2.8076172,1,29.342651,-8.81958,1,33.233643,-10.757446,1
435,42.434692,17.410278,1,34.16443,9.277344,1,43.4744567871094,1.70612144470215,1,27.023315,-2.5787354,1,28.85437,-8.81958,1,32.86743,-10.894775,1
436,42.69409,17.25769,1,34.39331,9.262085,1,43.4182586669922,1.35320615768433,1,26.84021,-2.4108887,1,28.35083,-8.773804,1,32.440186,-10.894775,1
437,42.922974,17.120361,1,34.500122,9.170532,1,43.272102355957,0.981981754302979,1,26.58081,-2.243042,1,27.84729,-8.651733,1,31.99768,-10.971069,1
438,43.014526,16.998291,1,34.561157,9.185791,1,43.1256256103516,0.780444145202637,1,26.367188,-2.0751953,1,27.389526,-8.544922,1,30.944824,-10.620117,1
439,43.136597,16.906738,1,34.561157,9.170532,1,42.9606971740723,0.600366592407227,1,26.153564,-1.953125,1,26.901245,-8.483887,1,30.471802,-10.635376,1
440,43.07556,16.845703,1,34.606934,9.140015,1,42.8294410705566,0.39985466003418,1,25.970459,-1.7852783,1,26.473999,-8.407593,1,29.830933,-10.543823,1
441,43.24341,16.784668,1,34.729004,9.140015,1,42.7710418701172,0.233521938323975,1,25.878906,-1.6784668,1,26.016235,-8.331299,1,29.769897,-10.925293,1
442,43.33496,16.845703,1,34.91211,9.216309,1,42.7479629516602,0.127886295318604,1,25.83313,-1.5716553,1,25.604248,-8.148193,1,29.23584,-10.848999,1
443,43.548584,16.967773,1,35.15625,9.277344,1,42.7626342773438,-0.00397729873657227,1,25.817871,-1.373291,1,25.20752,-8.010864,1,28.289795,-10.375977,1
444,43.685913,17.089844,1,35.40039,9.414673,1,42.736888885498,-0.0814208984375,1,25.772095,-1.1749268,1,24.82605,-7.8430176,1,27.801514,-10.284424,1
445,43.823242,17.318726,1,35.583496,9.521484,1,42.6472778320313,-0.179182052612305,1,25.665283,-0.9613037,1,24.414062,-7.7209473,1,27.34375,-10.284424,1
446,43.8385,17.547607,1,35.614014,9.765625,1,42.4479904174805,-0.0982866287231445,1,25.466919,-0.90026855,1,23.925781,-7.5683594,1,26.794434,-10.269165,1
447,43.777466,17.791748,1,35.78186,9.872437,1,42.2165374755859,-0.256481170654297,1,25.222778,-0.7171631,1,23.529053,-7.4920654,1,26.71814,-10.71167,1
448,43.548584,18.035889,1,35.91919,10.025024,1,41.9612770080566,-0.342868804931641,1,24.963379,-0.61035156,1,23.07129,-7.3242188,1,25.772095,-10.253906,1
449,43.45703,18.295288,1,35.873413,10.253906,1,41.6718215942383,-0.252209663391113,1,24.673462,-0.48828125,1,22.644043,-7.2784424,1,25.512695,-10.559082,1
450,43.24341,18.585205,1,35.78186,10.528564,1,41.3804092407227,-0.0854005813598633,1,24.383545,-0.4119873,1,22.109985,-7.171631,1,24.642944,-10.269165,1
451,43.09082,18.814087,1,35.598755,10.71167,1,41.0145378112793,0.00329208374023437,1,24.017334,-0.30517578,1,21.697998,-7.156372,1,24.44458,-10.5896,1
452,42.83142,19.02771,1,35.354614,10.986328,1,40.6908950805664,0.238114356994629,1,23.6969,-0.21362305,1,21.118164,-7.0648193,1,23.605347,-10.192871,1
453,42.70935,19.210815,1,35.186768,11.199951,1,40.295036315918,0.341516494750977,1,23.30017,-0.076293945,1,20.6604,-6.92749,1,23.376465,-10.528564,1
454,42.556763,19.302368,1,35.003662,11.352539,1,39.975025177002,0.430746078491211,1,22.979736,0.030517578,1,20.233154,-6.7596436,1,22.491455,-10.055542,1
455,42.388916,19.470215,1,34.89685,11.550903,1,39.7435913085937,0.573239326477051,1,22.750854,0.076293945,1,19.805908,-6.652832,1,22.033691,-10.055542,1
456,42.282104,19.561768,1,34.79004,11.535645,1,39.6262435913086,0.55333423614502,1,22.628784,0.2593994,1,19.515991,-6.439209,1,21.652222,-10.025024,1
457,42.160034,19.622803,1,34.75952,11.520386,1,39.658130645752,0.565769195556641,1,22.659302,0.36621094,1,19.210815,-6.1187744,1,21.026611,-9.765625,1
458,41.992188,19.592285,1,34.683228,11.413574,1,39.8118629455566,0.564743995666504,1,22.81189,0.5950928,1,19.119263,-5.7678223,1,20.553589,-9.628296,1
459,41.793823,19.546509,1,34.729004,11.306763,1,40.1621284484863,0.607175827026367,1,23.162842,0.76293945,1,19.16504,-5.340576,1,20.15686,-9.3688965,1
460,41.503906,19.561768,1,34.606934,11.184692,1,40.6659622192383,0.826693534851074,1,23.666382,0.9460449,1,19.378662,-4.91333,1,19.851685,-9.140015,1
461,41.259766,19.622803,1,34.5459,11.123657,1,41.1987953186035,1.13671588897705,1,24.20044,1.373291,1,19.760132,-4.4403076,1,19.607544,-8.7890625,1
462,40.96985,19.65332,1,34.347534,11.154175,1,41.5910034179688,1.5869312286377,1,24.597168,2.0446777,1,20.462036,-3.9367676,1,19.699097,-8.377075,1
463,40.618896,19.79065,1,34.057617,11.291504,1,41.864631652832,2.178297996521,1,24.887085,3.0517578,1,21.347046,-3.1433105,1,20.263672,-7.6293945,1
464,40.46631,19.927979,1,33.676147,11.383057,1,41.8885498046875,2.63340377807617,1,24.963379,4.2266846,1,22.81189,-2.2277832,1,21.881104,-6.80542,1
465,40.20691,19.958496,1,33.325195,11.642456,1,41.963005065918,3.3124942779541,1,25.07019,5.218506,1,24.490356,-1.083374,1,24.612427,-6.2561035,1
466,40.039062,20.126343,1,33.081055,12.008667,1,41.9844436645508,3.96319103240967,1,25.08545,5.8135986,1,25.985718,0.030517578,1,27.282715,-5.4779053,1
467,39.871216,20.309448,1,32.943726,12.252808,1,42.0526924133301,4.44085025787354,1,25.131226,6.072998,1,27.34375,1.0375977,1,29.281616,-4.5166016,1
468,39.68811,20.446777,1,32.913208,12.329102,1,42.2597732543945,4.80303287506104,1,25.283813,5.706787,1,28.305054,1.3580322,1,30.960083,-4.0740967,1
469,39.520264,20.523071,1,32.943726,12.237549,1,42.6194496154785,5.13963890075684,1,25.619507,5.0964355,1,29.159546,1.1138916,1,32.424927,-3.768921,1
470,39.367676,20.645142,1,33.065796,12.10022,1,42.9997138977051,5.36840581893921,1,26.046753,4.1046143,1,30.24292,0.4272461,1,34.194946,-3.829956,1
471,39.07776,20.690918,1,33.218384,11.810303,1,43.474781036377,5.58082962036133,1,26.687622,2.89917,1,31.38733,-0.15258789,1,35.53772,-3.2806396,1
472,38.894653,20.721436,1,33.355713,11.520386,1,43.9566879272461,5.89728116989136,1,27.496338,1.6479492,1,32.577515,-0.6866455,1,37.612915,-3.2958984,1
473,38.619995,20.690918,1,33.477783,11.230469,1,44.3907928466797,6.23985719680786,1,28.366089,0.5645752,1,33.706665,-1.1444092,1,38.757324,-2.822876,1
474,38.42163,20.629883,1,33.5083,10.986328,1,44.7834129333496,6.87878942489624,1,29.418945,-0.39672852,1,34.75952,-1.5716553,1,40.100098,-2.5939941,1
475,38.116455,20.614624,1,33.462524,10.803223,1,44.9652061462402,7.38439750671387,1,30.303955,-1.2207031,1,35.64453,-1.9989014,1,41.046143,-2.609253,1
476,37.91809,20.568848,1,33.40149,10.620117,1,45.1052093505859,7.97003841400147,1,31.204224,-1.8157959,1,36.499023,-2.5482178,1,41.931152,-2.960205,1
477,37.704468,20.568848,1,33.294678,10.513306,1,45.1299247741699,8.53166961669922,1,32.043457,-2.319336,1,37.29248,-2.9449463,1,42.678833,-3.2043457,1
478,37.582397,20.614624,1,33.15735,10.421753,1,45.0704460144043,8.98019695281982,1,32.806396,-2.7923584,1,38.05542,-3.2653809,1,43.59436,-3.4179688,1
479,37.27722,20.690918,1,32.974243,10.406494,1,44.9449234008789,9.5681619644165,1,33.691406,-3.1738281,1,38.864136,-3.6773682,1,44.34204,-3.6773682,1
480,37.078857,20.828247,1,32.88269,10.360718,1,44.8803329467773,10.122971534729,1,34.622192,-3.4332275,1,39.79492,-4.0740967,1,45.211792,-4.1503906,1
481,36.94153,20.950317,1,32.74536,10.391235,1,44.743465423584,10.6045455932617,1,35.52246,-3.6773682,1,40.69519,-4.5166016,1,46.035767,-4.6844482,1
482,36.727905,21.057129,1,32.684326,10.421753,1,44.673770904541,10.9248962402344,1,36.392212,-3.9215088,1,41.732788,-4.8217773,1,46.966553,-4.928589,1
483,36.56006,21.118164,1,32.63855,10.421753,1,44.6230926513672,11.0305862426758,1,37.0636,-4.196167,1,42.58728,-5.004883,1,47.86682,-4.989624,1
484,36.392212,21.16394,1,32.62329,10.3302,1,44.5863265991211,11.2713527679443,1,37.841797,-4.333496,1,43.395996,-5.0811768,1,48.690796,-4.974365,1
485,36.193848,21.148682,1,32.592773,10.299683,1,44.5513076782227,11.2964363098145,1,38.467407,-4.5776367,1,44.21997,-5.2337646,1,49.53003,-5.004883,1
486,36.117554,21.102905,1,32.562256,10.1623535,1,44.5017585754395,11.3657865524292,1,39.031982,-4.7302246,1,44.815063,-5.432129,1,50.094604,-5.2490234,1
487,36.026,20.965576,1,32.53174,10.055542,1,44.4656982421875,11.3127861022949,1,39.44397,-4.928589,1,45.36438,-5.935669,1,50.64392,-5.9509277,1
488,35.995483,20.767212,1,32.592773,9.82666,1,44.5253715515137,11.0967540740967,1,39.749146,-5.218506,1,45.822144,-6.744385,1,50.88806,-7.095337,1
489,35.995483,20.53833,1,32.62329,9.490967,1,44.5488357543945,10.8256435394287,1,40.05432,-5.569458,1,46.203613,-7.7667236,1,51.04065,-8.407593,1
490,36.102295,20.233154,1,32.806396,9.216309,1,44.7430191040039,10.4479722976685,1,40.20691,-5.935669,1,46.203613,-8.468628,1,50.979614,-9.521484,1
491,36.30066,19.851685,1,33.02002,8.911133,1,44.9657745361328,10.0508499145508,1,40.008545,-6.210327,1,45.898438,-8.483887,1,50.598145,-9.70459,1
492,36.5448,19.40918,1,33.172607,8.560181,1,45.1336479187012,9.52637481689453,1,39.55078,-6.5307617,1,45.166016,-8.682251,1,50.00305,-9.82666,1
493,36.834717,19.119263,1,33.233643,8.255005,1,45.2019195556641,9.12696075439453,1,39.031982,-6.713867,1,44.58618,-8.758545,1,49.3927,-9.872437,1
494,37.002563,18.920898,1,33.294678,8.178711,1,45.2689056396484,8.9647331237793,1,38.589478,-6.668091,1,44.11316,-8.743286,1,48.88916,-9.887695,1
495,37.15515,18.951416,1,33.27942,8.224487,1,45.2684326171875,8.73786735534668,1,38.146973,-6.6986084,1,43.533325,-8.834839,1,48.37036,-9.979248,1
496,37.109375,18.966675,1,33.096313,8.2092285,1,45.0897064208984,8.60746002197266,1,37.56714,-6.6375732,1,42.98401,-8.804321,1,47.74475,-9.979248,1
497,37.002563,18.90564,1,32.852173,8.255005,1,44.8509407043457,8.42705535888672,1,37.002563,-6.652832,1,42.419434,-8.865356,1,47.195435,-10.025024,1
498,36.834717,18.829346,1,32.577515,8.224487,1,44.5774536132813,8.2636194229126,1,36.42273,-6.652832,1,41.778564,-8.956909,1,46.569824,-10.040283,1
499,36.636353,18.676758,1,32.11975,8.239746,1,44.1189727783203,8.10328578948975,1,35.812378,-6.729126,1,41.21399,-9.033203,1,46.173096,-10.101318,1
500,36.315918,18.569946,1,31.707764,8.132935,1,43.7060470581055,7.92994785308838,1,35.202026,-6.790161,1,40.603638,-9.109497,1,45.440674,-10.08606,1
501,36.071777,18.432617,1,31.280518,8.087158,1,43.276611328125,7.78099536895752,1,34.622192,-6.8511963,1,40.05432,-9.124756,1,45.059204,-10.177612,1
502,35.79712,18.249512,1,30.944824,7.9956055,1,42.9373245239258,7.57146453857422,1,34.01184,-6.8969727,1,39.44397,-9.185791,1,44.387817,-10.147095,1
503,35.568237,18.112183,1,30.48706,7.888794,1,42.477466583252,7.40908432006836,1,33.462524,-7.003784,1,38.848877,-9.231567,1,43.807983,-10.177612,1
