scorer,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking
bodyparts,Crest,Crest,Crest,Hip,Hip,Hip,Knee,Knee,Knee,Ankle,Ankle,Ankle,Metatarsal,Metatarsal,Metatarsal,ToeTip,ToeTip,ToeTip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
132,-33.798218,16.143799,1,-42.08374,15.533447,1,-35.3983268737793,6.79816102981567,1,-47.51587,-0.21362305,1,-46.813965,-7.4157715,1,-44.952393,-10.879517,1
133,-33.66089,16.281128,1,-41.870117,15.792847,1,-35.3445510864258,6.93751049041748,1,-47.60742,0.18310547,1,-47.210693,-7.080078,1,-45.791626,-10.726929,1
134,-33.615112,16.525269,1,-41.732788,16.036987,1,-35.2757720947266,7.13154220581055,1,-47.60742,0.50354004,1,-47.470093,-6.6986084,1,-46.447754,-10.543823,1
135,-33.52356,16.830444,1,-41.610718,16.296387,1,-35.1301879882813,7.40803909301758,1,-47.48535,0.8239746,1,-47.698975,-6.4697266,1,-47.1344,-10.421753,1
136,-33.477783,17.089844,1,-41.549683,16.433716,1,-35.0006713867187,7.59570217132568,1,-47.3938,1.083374,1,-47.973633,-6.164551,1,-47.74475,-10.223389,1
137,-33.477783,17.318726,1,-41.503906,16.63208,1,-34.8719253540039,7.8561544418335,1,-47.25647,1.3275146,1,-48.171997,-5.874634,1,-48.26355,-10.055542,1
138,-33.432007,17.51709,1,-41.47339,16.693115,1,-34.6639671325684,8.0541467666626,1,-47.088623,1.6021729,1,-48.309326,-5.5236816,1,-48.62976,-9.82666,1
139,-33.37097,17.623901,1,-41.44287,16.647339,1,-34.5068511962891,8.10968017578125,1,-47.01233,1.8157959,1,-48.416138,-5.3253174,1,-48.99597,-9.552002,1
140,-33.355713,17.63916,1,-41.381836,16.540527,1,-34.2371978759766,8.17666625976563,1,-46.85974,2.1209717,1,-48.431396,-4.928589,1,-49.16382,-9.155273,1
141,-33.325195,17.654419,1,-41.412354,16.342163,1,-34.0128784179687,8.20289325714111,1,-46.98181,2.9296875,1,-48.110962,-4.272461,1,-48.736572,-8.636475,1
142,-33.27942,17.623901,1,-41.44287,16.082764,1,-33.8030090332031,8.16869163513184,1,-47.088623,3.753662,1,-47.225952,-3.4332275,1,-47.332764,-7.873535,1
143,-33.37097,17.578125,1,-41.5802,15.777588,1,-33.5134582519531,8.29910850524902,1,-46.99707,4.5318604,1,-45.837402,-2.4871826,1,-45.410156,-6.9122314,1
144,-33.432007,17.456055,1,-41.763306,15.487671,1,-33.3948516845703,8.34841537475586,1,-46.951294,4.852295,1,-44.47937,-1.4038086,1,-43.167114,-5.6610107,1
145,-33.52356,17.288208,1,-41.885376,15.2282715,1,-33.3532180786133,8.28548240661621,1,-46.89026,4.714966,1,-43.258667,-0.61035156,1,-41.229248,-4.5318604,1
146,-33.615112,17.242432,1,-41.992188,14.99939,1,-33.3461036682129,8.19900321960449,1,-46.676636,3.9215088,1,-42.34314,-0.5187988,1,-39.749146,-4.0893555,1
147,-33.691406,17.211914,1,-42.08374,14.862061,1,-33.2420883178711,8.31796073913574,1,-46.11206,2.8076172,1,-41.397095,-1.083374,1,-38.467407,-4.119873,1
148,-33.75244,17.349243,1,-42.160034,14.785767,1,-33.1297187805176,8.50456809997559,1,-45.25757,1.5106201,1,-40.374756,-1.7852783,1,-37.124634,-4.470825,1
149,-33.90503,17.440796,1,-42.144775,14.6484375,1,-32.9212036132812,8.65462970733643,1,-44.158936,0.30517578,1,-39.031982,-2.4719238,1,-35.491943,-4.5928955,1
150,-33.859253,17.608643,1,-42.160034,14.61792,1,-32.712646484375,8.98348712921143,1,-42.922974,-0.5950928,1,-37.506104,-2.822876,1,-33.66089,-4.40979,1
151,-33.950806,17.77649,1,-42.099,14.724731,1,-32.521541595459,9.3143424987793,1,-41.793823,-1.1749268,1,-36.010742,-2.9907227,1,-31.967163,-4.119873,1
152,-33.966064,18.005371,1,-42.053223,14.831543,1,-32.3894348144531,9.576904296875,1,-40.81726,-1.6021729,1,-34.88159,-2.960205,1,-30.685425,-3.768921,1
153,-33.966064,18.218994,1,-42.037964,14.923096,1,-32.2364692687988,9.93002796173096,1,-40.08484,-1.663208,1,-34.072876,-2.822876,1,-29.815674,-3.479004,1
154,-33.996582,18.463135,1,-41.992188,15.029907,1,-32.1552810668945,10.106972694397,1,-39.68811,-1.6937256,1,-33.53882,-2.7160645,1,-29.342651,-3.2348633,1
155,-34.04236,18.676758,1,-41.97693,15.182495,1,-32.0696487426758,10.4027614593506,1,-39.398193,-1.5258789,1,-33.309937,-2.5177002,1,-29.09851,-3.0059814,1
156,-34.088135,18.859863,1,-41.96167,15.319824,1,-32.0012817382812,10.6517696380615,1,-39.3219,-1.2817383,1,-33.14209,-2.380371,1,-28.930664,-2.8686523,1
157,-34.103394,19.073486,1,-41.94641,15.472412,1,-31.9450035095215,10.8929061889648,1,-39.245605,-1.0528564,1,-33.050537,-2.2277832,1,-28.808594,-2.7618408,1
158,-34.16443,19.302368,1,-41.96167,15.579224,1,-31.8857841491699,11.1660032272339,1,-39.138794,-0.8087158,1,-33.03528,-1.9989014,1,-28.778076,-2.5634766,1
159,-34.179688,19.515991,1,-41.96167,15.701294,1,-31.8294486999512,11.4189987182617,1,-39.093018,-0.5493164,1,-32.989502,-1.7547607,1,-28.7323,-2.380371,1
160,-34.225464,19.683838,1,-41.97693,15.808105,1,-31.8343734741211,11.5503368377686,1,-39.031982,-0.45776367,1,-32.88269,-1.5716553,1,-28.656006,-2.1972656,1
161,-34.2865,19.851685,1,-42.007446,15.869141,1,-31.7901515960693,11.793981552124,1,-38.83362,-0.30517578,1,-32.669067,-1.449585,1,-28.442383,-1.9836426,1
162,-34.39331,20.019531,1,-42.007446,15.914917,1,-31.7332229614258,11.9855041503906,1,-38.43689,-0.30517578,1,-32.25708,-1.4038086,1,-27.999878,-1.8920898,1
163,-34.40857,20.217896,1,-42.007446,16.021729,1,-31.6914081573486,12.2034406661987,1,-37.94861,-0.32043457,1,-31.799316,-1.2817383,1,-27.511597,-1.6784668,1
164,-34.439087,20.446777,1,-42.037964,16.159058,1,-31.6973304748535,12.407883644104,1,-37.460327,-0.35095215,1,-31.173706,-1.2512207,1,-26.885986,-1.6021729,1
165,-34.591675,20.629883,1,-42.099,16.296387,1,-31.7519226074219,12.5630264282227,1,-36.895752,-0.45776367,1,-30.578613,-1.2664795,1,-26.290894,-1.6021729,1
166,-34.683228,20.812988,1,-42.175293,16.418457,1,-31.809907913208,12.7362327575684,1,-36.315918,-0.5187988,1,-29.907227,-1.3275146,1,-25.634766,-1.6784668,1
167,-34.820557,20.9198,1,-42.160034,16.571045,1,-31.8419418334961,12.7583045959473,1,-35.79712,-0.6713867,1,-29.296875,-1.4801025,1,-25.054932,-1.8005371,1
168,-34.942627,21.04187,1,-42.23633,16.677856,1,-31.906421661377,12.8972473144531,1,-35.232544,-0.7019043,1,-28.671265,-1.663208,1,-24.383545,-2.0446777,1
169,-35.064697,21.133423,1,-42.34314,16.799927,1,-32.0743637084961,12.8562965393066,1,-34.591675,-0.91552734,1,-27.96936,-1.8920898,1,-23.68164,-2.2735596,1
170,-35.14099,21.194458,1,-42.373657,16.830444,1,-32.1044578552246,12.8879165649414,1,-33.935547,-0.9918213,1,-27.282715,-2.029419,1,-22.994995,-2.4414062,1
171,-35.26306,21.224976,1,-42.541504,16.89148,1,-32.3106842041016,12.8504037857056,1,-33.309937,-1.1138916,1,-26.550293,-2.0751953,1,-22.277832,-2.5177002,1
172,-35.43091,21.28601,1,-42.633057,16.906738,1,-32.4438018798828,12.7619724273682,1,-32.684326,-1.2359619,1,-25.878906,-2.243042,1,-21.621704,-2.5177002,1
173,-35.614014,21.30127,1,-42.663574,17.01355,1,-32.5457191467285,12.6974143981934,1,-32.15027,-1.2969971,1,-25.283813,-2.2888184,1,-21.057129,-2.6397705,1
174,-35.690308,21.270752,1,-42.800903,17.059326,1,-32.8001480102539,12.478401184082,1,-31.723022,-1.4801025,1,-24.841309,-2.6397705,1,-20.645142,-3.0822754,1
175,-35.90393,21.240234,1,-42.83142,17.089844,1,-32.9399375915527,12.2775115966797,1,-31.356812,-1.6326904,1,-24.536133,-3.2043457,1,-20.401001,-3.8757324,1
176,-36.026,21.148682,1,-42.999268,17.059326,1,-33.1791114807129,12.103063583374,1,-31.188965,-1.7547607,1,-24.398804,-3.8909912,1,-20.385742,-4.760742,1
177,-36.209106,20.996094,1,-43.136597,16.983032,1,-33.4004592895508,11.8636903762817,1,-31.051636,-1.9378662,1,-24.307251,-4.5928955,1,-20.41626,-5.508423,1
178,-36.499023,20.767212,1,-43.35022,16.815186,1,-33.7154655456543,11.5075016021729,1,-31.00586,-2.2277832,1,-24.398804,-5.3100586,1,-20.553589,-6.42395,1
179,-36.697388,20.462036,1,-43.563843,16.540527,1,-34.0126800537109,11.0838565826416,1,-31.097412,-2.609253,1,-24.642944,-6.1035156,1,-20.858765,-7.4310303,1
180,-37.04834,19.989014,1,-43.884277,16.098022,1,-34.3719482421875,10.5739316940308,1,-31.356812,-3.0975342,1,-25.20752,-7.095337,1,-21.362305,-8.81958,1
181,-37.384033,19.378662,1,-44.174194,15.625,1,-34.8059501647949,9.85993576049805,1,-31.87561,-3.829956,1,-25.924683,-8.255005,1,-22.277832,-10.421753,1
182,-37.734985,18.630981,1,-44.47937,14.99939,1,-35.3338470458984,8.88715553283691,1,-32.806396,-4.8828125,1,-27.09961,-9.613037,1,-23.529053,-11.428833,1
183,-38.085938,17.700195,1,-44.921875,14.23645,1,-35.8325500488281,8.04095554351807,1,-34.04236,-5.844116,1,-28.198242,-10.345459,1,-24.368286,-11.657715,1
184,-38.513184,16.89148,1,-45.410156,13.473511,1,-36.2563171386719,7.37373685836792,1,-34.75952,-6.5460205,1,-28.85437,-10.726929,1,-24.978638,-11.749268,1
185,-39.07776,16.326904,1,-46.066284,12.878418,1,-36.7630729675293,7.00898456573486,1,-35.43091,-6.92749,1,-29.49524,-10.925293,1,-25.558472,-11.901855,1
186,-39.611816,15.884399,1,-46.64612,12.374878,1,-37.222240447998,6.70120906829834,1,-36.224365,-7.2631836,1,-30.197144,-11.062622,1,-26.229858,-11.932373,1
187,-40.130615,15.441895,1,-47.25647,11.917114,1,-37.7777633666992,6.33552837371826,1,-37.03308,-7.6446533,1,-30.853271,-11.199951,1,-26.855469,-11.932373,1
188,-40.512085,15.075684,1,-47.805786,11.520386,1,-38.2323417663574,6.10290241241455,1,-37.750244,-7.888794,1,-31.49414,-11.33728,1,-27.496338,-11.932373,1
189,-40.985107,14.73999,1,-48.37036,11.230469,1,-38.7598915100098,5.87893962860107,1,-38.45215,-8.117676,1,-32.13501,-11.444092,1,-28.152466,-11.978149,1
190,-41.412354,14.526367,1,-48.843384,10.955811,1,-39.1641540527344,5.72967624664307,1,-39.123535,-8.270264,1,-32.791138,-11.505127,1,-28.762817,-11.978149,1
191,-41.85486,14.328003,1,-49.316406,10.772705,1,-39.5893173217773,5.63619375228882,1,-39.82544,-8.361816,1,-33.432007,-11.520386,1,-29.388428,-11.932373,1
192,-42.22107,14.205933,1,-49.728394,10.604858,1,-39.9647445678711,5.53818321228027,1,-40.45105,-8.453369,1,-34.057617,-11.581421,1,-30.029297,-12.023926,1
193,-42.617798,14.038086,1,-50.125122,10.467529,1,-40.3055458068848,5.51011943817139,1,-41.07666,-8.468628,1,-34.683228,-11.627197,1,-30.670166,-12.008667,1
194,-42.922974,13.931274,1,-50.50659,10.345459,1,-40.6576881408691,5.44657039642334,1,-41.70227,-8.514404,1,-35.339355,-11.688232,1,-31.219482,-11.993408,1
195,-43.121338,13.793945,1,-50.811768,10.223389,1,-40.8975296020508,5.45811176300049,1,-42.32788,-8.468628,1,-35.949707,-11.642456,1,-31.906128,-12.023926,1
196,-43.395996,13.73291,1,-51.132202,10.101318,1,-41.1889724731445,5.39683151245117,1,-42.892456,-8.4991455,1,-36.52954,-11.672974,1,-32.51648,-11.978149,1
197,-43.670654,13.656616,1,-51.376343,10.08606,1,-41.4117698669434,5.42694664001465,1,-43.45703,-8.422852,1,-37.18567,-11.642456,1,-33.111572,-11.993408,1
198,-43.823242,13.565063,1,-51.620483,10.08606,1,-41.692741394043,5.34898805618286,1,-44.036865,-8.453369,1,-37.765503,-11.627197,1,-33.78296,-12.008667,1
199,-44.0979,13.534546,1,-51.9104,10.101318,1,-41.9696922302246,5.39151096343994,1,-44.58618,-8.361816,1,-38.406372,-11.642456,1,-34.332275,-12.039185,1
200,-44.296265,13.549805,1,-52.200317,10.1623535,1,-42.2848892211914,5.39955139160156,1,-45.166016,-8.300781,1,-38.986206,-11.581421,1,-35.003662,-12.008667,1
201,-44.570923,13.519287,1,-52.444458,10.192871,1,-42.5187721252441,5.45147800445557,1,-45.715332,-8.178711,1,-39.627075,-11.550903,1,-35.583496,-11.978149,1
202,-44.72351,13.534546,1,-52.703857,10.238647,1,-42.7955856323242,5.46097469329834,1,-46.26465,-8.102417,1,-40.17639,-11.566162,1,-36.17859,-12.023926,1
203,-44.952393,13.504028,1,-52.947998,10.3302,1,-43.0663452148437,5.49770784378052,1,-46.798706,-7.9956055,1,-40.786743,-11.474609,1,-36.865234,-12.023926,1
204,-45.181274,13.504028,1,-53.19214,10.345459,1,-43.3090362548828,5.51592922210693,1,-47.348022,-7.888794,1,-41.381836,-11.474609,1,-37.506104,-12.008667,1
205,-45.440674,13.48877,1,-53.497314,10.345459,1,-43.58642578125,5.57322359085083,1,-47.88208,-7.751465,1,-41.96167,-11.459351,1,-38.04016,-12.023926,1
206,-45.684814,13.366699,1,-53.726196,10.3302,1,-43.8407211303711,5.50554132461548,1,-48.38562,-7.736206,1,-42.510986,-11.413574,1,-38.619995,-12.023926,1
207,-45.928955,13.290405,1,-54.000854,10.253906,1,-44.077938079834,5.50672245025635,1,-48.919678,-7.6293945,1,-43.136597,-11.352539,1,-39.230347,-12.039185,1
208,-46.203613,13.22937,1,-54.367065,10.269165,1,-44.4289093017578,5.55397415161133,1,-49.468994,-7.507324,1,-43.71643,-11.276245,1,-39.871216,-12.008667,1
209,-46.49353,13.183594,1,-54.6875,10.269165,1,-44.7284049987793,5.59835529327393,1,-50.00305,-7.369995,1,-44.296265,-11.306763,1,-40.405273,-12.023926,1
210,-46.85974,13.183594,1,-55.038452,10.3302,1,-45.0912208557129,5.63418960571289,1,-50.53711,-7.2631836,1,-44.906616,-11.260986,1,-41.0614,-12.054443,1
211,-47.164917,13.214111,1,-55.41992,10.498047,1,-45.5439300537109,5.6540060043335,1,-51.086426,-7.2021484,1,-45.547485,-11.199951,1,-41.732788,-12.069702,1
212,-47.50061,13.259888,1,-55.786133,10.650635,1,-45.9580268859863,5.71015453338623,1,-51.651,-7.080078,1,-46.11206,-11.154175,1,-42.297363,-12.039185,1
213,-47.821045,13.427734,1,-56.152344,10.772705,1,-46.3303680419922,5.82004737854004,1,-52.18506,-6.8969727,1,-46.661377,-11.09314,1,-42.922974,-12.008667,1
214,-48.171997,13.519287,1,-56.549072,11.047363,1,-46.8175239562988,5.91930389404297,1,-52.6886,-6.790161,1,-47.27173,-11.0321045,1,-43.48755,-12.008667,1
215,-48.49243,13.61084,1,-56.884766,11.138916,1,-47.1829566955566,5.95480728149414,1,-53.237915,-6.668091,1,-47.89734,-10.971069,1,-44.174194,-12.008667,1
216,-48.843384,13.61084,1,-57.235718,11.245728,1,-47.5655288696289,6.00287532806397,1,-53.741455,-6.5612793,1,-48.461914,-10.940552,1,-44.677734,-11.993408,1
217,-49.16382,13.641357,1,-57.525635,11.21521,1,-47.8721466064453,5.94167232513428,1,-54.29077,-6.500244,1,-49.01123,-10.910034,1,-45.34912,-12.023926,1
218,-49.468994,13.626099,1,-57.84607,11.306763,1,-48.1979942321777,6.02332735061646,1,-54.80957,-6.3171387,1,-49.63684,-10.910034,1,-45.959473,-12.054443,1
219,-49.743652,13.595581,1,-58.120728,11.3220215,1,-48.5134658813477,5.96473455429077,1,-55.343628,-6.2561035,1,-50.201416,-10.848999,1,-46.539307,-12.023926,1
220,-50.01831,13.595581,1,-58.441162,11.383057,1,-48.8558807373047,5.98654079437256,1,-55.862427,-6.134033,1,-50.76599,-10.757446,1,-47.195435,-12.039185,1
221,-50.308228,13.61084,1,-58.73108,11.459351,1,-49.1993179321289,5.96886110305786,1,-56.365967,-6.0577393,1,-51.3916,-10.757446,1,-47.76001,-12.069702,1
222,-50.613403,13.671875,1,-59.005737,11.505127,1,-49.492790222168,5.98210382461548,1,-56.83899,-5.935669,1,-51.92566,-10.726929,1,-48.324585,-12.008667,1
223,-50.872803,13.702393,1,-59.249878,11.581421,1,-49.7853736877441,5.97578859329224,1,-57.31201,-5.8288574,1,-52.520752,-10.650635,1,-48.919678,-11.993408,1
224,-51.132202,13.748169,1,-59.4635,11.749268,1,-50.0783157348633,6.01181554794312,1,-57.83081,-5.645752,1,-53.07007,-10.635376,1,-49.591064,-12.008667,1
225,-51.437378,13.793945,1,-59.661865,11.871338,1,-50.3739814758301,5.97768020629883,1,-58.33435,-5.5389404,1,-53.604126,-10.513306,1,-50.14038,-12.023926,1
226,-51.696777,13.809204,1,-59.936523,11.932373,1,-50.6985626220703,5.96076917648315,1,-58.792114,-5.4626465,1,-54.214478,-10.437012,1,-50.78125,-12.008667,1
227,-52.03247,13.900757,1,-60.180664,12.039185,1,-50.9987373352051,5.98177528381348,1,-59.295654,-5.2948,1,-54.763794,-10.498047,1,-51.376343,-11.993408,1
228,-52.352905,13.931274,1,-60.47058,12.10022,1,-51.3222045898438,5.992262840271,1,-59.768677,-5.1727295,1,-55.374146,-10.375977,1,-51.956177,-12.008667,1
229,-52.703857,13.931274,1,-60.71472,12.10022,1,-51.5971221923828,5.94640779495239,1,-60.2417,-5.065918,1,-55.908203,-10.3302,1,-52.55127,-11.993408,1
230,-52.993774,13.977051,1,-60.97412,12.1154785,1,-51.8537521362305,5.9657735824585,1,-60.684204,-4.8980713,1,-56.45752,-10.299683,1,-53.100586,-11.993408,1
231,-53.253174,13.99231,1,-61.23352,12.130737,1,-52.1679039001465,5.9006028175354,1,-61.187744,-4.8065186,1,-56.991577,-10.192871,1,-53.69568,-11.932373,1
232,-53.588867,14.099121,1,-61.50818,12.161255,1,-52.4518661499023,5.91760158538818,1,-61.63025,-4.6539307,1,-57.57141,-10.177612,1,-54.30603,-11.932373,1
233,-53.863525,14.129639,1,-61.75232,12.161255,1,-52.7103996276856,5.89677429199219,1,-62.11853,-4.470825,1,-58.120728,-10.08606,1,-54.901123,-11.932373,1
234,-54.1687,14.205933,1,-61.950684,12.22229,1,-53.0109024047852,5.81289625167847,1,-62.576294,-4.40979,1,-58.670044,-9.963989,1,-55.526733,-11.901855,1
235,-54.4281,14.221191,1,-62.179565,12.237549,1,-53.2805442810059,5.77168464660645,1,-63.064575,-4.2419434,1,-59.2041,-9.963989,1,-56.09131,-11.917114,1
236,-54.656982,14.221191,1,-62.39319,12.237549,1,-53.5389404296875,5.7105016708374,1,-63.50708,-4.119873,1,-59.814453,-9.902954,1,-56.70166,-11.901855,1
237,-54.9469,14.266968,1,-62.60681,12.283325,1,-53.7939186096191,5.70054721832275,1,-63.934326,-3.9520264,1,-60.287476,-9.872437,1,-57.266235,-11.917114,1
238,-55.17578,14.266968,1,-62.805176,12.359619,1,-54.0546493530273,5.69416522979736,1,-64.315796,-3.829956,1,-60.86731,-9.796143,1,-57.84607,-11.84082,1
239,-55.43518,14.328003,1,-63.064575,12.4053955,1,-54.36572265625,5.67264270782471,1,-64.7583,-3.7078857,1,-61.35559,-9.750366,1,-58.441162,-11.901855,1
240,-55.740356,14.419556,1,-63.293457,12.512207,1,-54.6764678955078,5.67499542236328,1,-65.216064,-3.540039,1,-61.88965,-9.597778,1,-59.005737,-11.810303,1
241,-56.045532,14.465332,1,-63.537598,12.60376,1,-54.9696578979492,5.70517873764038,1,-65.62805,-3.3721924,1,-62.48474,-9.536743,1,-59.60083,-11.779785,1
242,-56.33545,14.587402,1,-63.796997,12.649536,1,-55.2862854003906,5.68047714233398,1,-66.0553,-3.2653809,1,-62.957764,-9.44519,1,-60.150146,-11.779785,1
243,-56.610107,14.6484375,1,-64.086914,12.786865,1,-55.624698638916,5.75900268554688,1,-66.467285,-3.0975342,1,-63.415527,-9.292603,1,-60.74524,-11.734009,1
244,-56.884766,14.694214,1,-64.37683,12.8479,1,-55.9938545227051,5.7257022857666,1,-66.92505,-3.0212402,1,-64.086914,-9.292603,1,-61.38611,-11.672974,1
245,-57.174683,14.785767,1,-64.60571,12.908936,1,-56.2984313964844,5.69859218597412,1,-67.38281,-2.8533936,1,-64.62097,-9.140015,1,-62.01172,-11.734009,1
246,-57.510376,14.862061,1,-64.89563,12.954712,1,-56.6367874145508,5.68893575668335,1,-67.81006,-2.746582,1,-65.12451,-9.124756,1,-62.591553,-11.672974,1
247,-57.69348,14.99939,1,-65.15503,13.031006,1,-56.9666748046875,5.68588590621948,1,-68.222046,-2.6397705,1,-65.61279,-9.017944,1,-63.201904,-11.672974,1
248,-58.029175,15.106201,1,-65.42969,13.092041,1,-57.2874641418457,5.69581604003906,1,-68.67981,-2.4414062,1,-66.28418,-8.956909,1,-63.934326,-11.59668,1
249,-58.303833,15.136719,1,-65.76538,13.137817,1,-57.6529312133789,5.70894384384155,1,-69.122314,-2.319336,1,-66.80298,-8.880615,1,-64.63623,-11.581421,1
250,-58.563232,15.090942,1,-66.101074,12.9852295,1,-57.956787109375,5.59126949310303,1,-69.58008,-2.2125244,1,-67.41333,-8.81958,1,-65.23132,-11.550903,1
251,-58.85315,14.877319,1,-66.42151,12.710571,1,-58.2295608520508,5.36945199966431,1,-70.03784,-2.1514893,1,-68.02368,-8.728027,1,-65.841675,-11.566162,1
252,-59.066772,14.633179,1,-66.66565,12.374878,1,-58.412036895752,5.10315895080566,1,-70.44983,-2.0446777,1,-68.496704,-8.69751,1,-66.467285,-11.520386,1
253,-59.387207,14.450073,1,-66.94031,12.176514,1,-58.7412071228027,4.84338855743408,1,-70.93811,-2.029419,1,-69.18335,-8.666992,1,-67.13867,-11.474609,1
254,-59.539795,14.282227,1,-67.230225,12.008667,1,-59.0068626403809,4.70275497436523,1,-71.380615,-1.8463135,1,-69.71741,-8.544922,1,-67.81006,-11.459351,1
255,-59.799194,14.23645,1,-67.5354,11.932373,1,-59.2801971435547,4.66246223449707,1,-71.77734,-1.6479492,1,-70.20569,-8.31604,1,-68.40515,-11.352539,1
256,-60.028076,14.221191,1,-67.76428,11.856079,1,-59.4185943603516,4.69022178649902,1,-72.052,-1.3427734,1,-70.64819,-8.041382,1,-69.06128,-11.260986,1
257,-60.22644,14.251709,1,-67.977905,11.886597,1,-59.6177406311035,4.73763561248779,1,-72.35718,-1.0681152,1,-71.10596,-7.873535,1,-69.625854,-11.199951,1
258,-60.409546,14.297485,1,-68.237305,11.917114,1,-59.8288497924805,4.8250093460083,1,-72.631836,-0.8392334,1,-71.57898,-7.736206,1,-70.28198,-11.154175,1
259,-60.531616,14.343262,1,-68.43567,11.993408,1,-60.1019859313965,4.81359195709229,1,-72.98279,-0.6713867,1,-72.052,-7.537842,1,-70.81604,-11.062622,1
260,-60.71472,14.480591,1,-68.55774,12.130737,1,-60.2805557250977,4.8858585357666,1,-73.22693,-0.44250488,1,-72.402954,-7.4005127,1,-71.30432,-10.971069,1
261,-60.836792,14.511108,1,-68.69507,12.298584,1,-60.4740676879883,4.99001884460449,1,-73.47107,-0.21362305,1,-72.99805,-7.247925,1,-71.85364,-10.864258,1
262,-60.97412,14.556885,1,-68.81714,12.4053955,1,-60.6790580749512,5.00460720062256,1,-73.73047,-0.061035156,1,-73.33374,-7.080078,1,-72.37244,-10.803223,1
263,-61.09619,14.663696,1,-69.03076,12.60376,1,-60.9546508789063,5.13539409637451,1,-74.020386,0.10681152,1,-73.74573,-6.958008,1,-72.87598,-10.757446,1
264,-61.35559,14.709473,1,-69.18335,12.756348,1,-61.1422348022461,5.25031518936157,1,-74.23401,0.289917,1,-74.09668,-6.790161,1,-73.33374,-10.620117,1
265,-61.50818,14.862061,1,-69.45801,12.924194,1,-61.310001373291,5.53433322906494,1,-74.3866,0.5340576,1,-74.46289,-6.515503,1,-73.8678,-10.421753,1
266,-61.691284,15.151978,1,-69.68689,13.168335,1,-61.5138740539551,5.80614614486694,1,-74.783325,1.3427734,1,-74.3103,-5.645752,1,-73.85254,-9.811401,1
267,-61.828613,15.396118,1,-69.885254,13.458252,1,-61.629524230957,6.18893766403198,1,-75.0885,2.3345947,1,-73.50159,-4.486084,1,-72.69287,-8.81958,1
268,-62.10327,15.686035,1,-70.15991,13.702393,1,-61.7407913208008,6.62295770645142,1,-75.39368,3.5247803,1,-72.55554,-2.7923584,1,-70.98389,-6.92749,1
269,-62.347412,15.930176,1,-70.495605,14.038086,1,-61.9757118225098,7.08026027679443,1,-75.74463,4.547119,1,-72.09778,-1.0375977,1,-69.83948,-4.9591064,1
270,-62.652588,16.220093,1,-70.755005,14.297485,1,-62.2906723022461,7.27216243743897,1,-76.11084,5.0354004,1,-71.884155,0.12207031,1,-69.44275,-3.6315918,1
271,-62.89673,16.479492,1,-71.02966,14.572144,1,-62.6387977600098,7.4592399597168,1,-76.37024,4.7302246,1,-71.92993,0.35095215,1,-69.244385,-3.112793,1
272,-63.217163,16.723633,1,-71.33484,14.6484375,1,-62.8784446716309,7.6135687828064,1,-76.37024,3.8757324,1,-71.7926,0,1,-68.862915,-3.112793,1
273,-63.49182,16.937256,1,-71.48743,14.801025,1,-62.9855651855469,7.82116937637329,1,-76.08032,2.8686523,1,-71.2738,-0.64086914,1,-68.00842,-3.2806396,1
274,-63.827515,17.105103,1,-71.7926,14.862061,1,-62.9993133544922,8.25312232971191,1,-75.43945,1.8310547,1,-70.251465,-1.159668,1,-66.63513,-3.40271,1
275,-64.04114,17.25769,1,-72.03674,14.892578,1,-62.9884834289551,8.63726711273193,1,-74.67651,0.93078613,1,-69.0918,-1.6021729,1,-65.216064,-3.40271,1
276,-64.37683,17.486572,1,-72.25037,14.968872,1,-63.0341186523438,8.9638032913208,1,-73.913574,0.15258789,1,-68.115234,-1.8310547,1,-64.071655,-3.326416,1
277,-64.62097,17.730713,1,-72.525024,15.106201,1,-63.0982475280762,9.43735504150391,1,-73.19641,-0.2593994,1,-67.352295,-2.0141602,1,-63.293457,-3.250122,1
278,-64.88037,17.990112,1,-72.81494,15.182495,1,-63.2700996398926,9.71477508544922,1,-72.70813,-0.62561035,1,-66.833496,-2.1209717,1,-62.667847,-3.326416,1
279,-65.13977,18.249512,1,-73.07434,15.304565,1,-63.3968925476074,10.0751352310181,1,-72.29614,-0.7324219,1,-66.39099,-2.090454,1,-62.286377,-3.0517578,1
280,-65.475464,18.508911,1,-73.37952,15.426636,1,-63.5581169128418,10.4728393554688,1,-72.052,-0.6561279,1,-66.13159,-1.8310547,1,-61.935425,-2.5634766,1
281,-65.61279,18.829346,1,-73.532104,15.579224,1,-63.5587005615234,10.9390459060669,1,-71.899414,-0.30517578,1,-65.99426,-1.373291,1,-61.76758,-2.0446777,1
282,-65.826416,19.14978,1,-73.74573,15.808105,1,-63.6943511962891,11.3393478393555,1,-71.884155,-0.015258789,1,-65.88745,-0.93078613,1,-61.691284,-1.6174316,1
283,-65.963745,19.515991,1,-73.92883,16.082764,1,-63.787769317627,11.8214511871338,1,-71.7926,0.33569336,1,-65.78064,-0.5340576,1,-61.569214,-1.2054443,1
