scorer,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking
14,-42.312622,18.081665,1,-52.108765,11.84082,1,-46.3736190795899,1.30003452301025,1,-61.294556,2.8381348,1,-59.539795,-2.3651123,1,-58.36487,-8.590698,1
15,-41.381836,18.295288,1,-51.086426,12.22229,1,-44.89208984375,1.94463634490967,1,-59.829712,3.3111572,1,-57.18994,-1.4953613,1,-55.08423,-7.232666,1
16,-40.420532,18.569946,1,-49.987793,12.557983,1,-43.1611785888672,2.68897294998169,1,-58.151245,3.2348633,1,-54.641724,-0.869751,1,-51.635742,-6.1798096,1
17,-39.520264,18.936157,1,-48.934937,12.908936,1,-41.3250732421875,3.63046646118164,1,-56.30493,2.8533936,1,-52.06299,-0.5493164,1,-48.40088,-5.279541,1
18,-38.5437,19.39392,1,-47.805786,13.168335,1,-39.3202705383301,4.68328666687012,1,-54.107666,2.166748,1,-49.453735,-0.32043457,1,-44.952393,-4.425049,1
19,-37.628174,19.866943,1,-46.676636,13.412476,1,-37.3226318359375,5.89565420150757,1,-51.605225,1.3122559,1,-46.47827,-0.289917,1,-41.366577,-3.4484863,1
20,-36.68213,20.462036,1,-45.455933,13.641357,1,-35.2338943481445,7.35566806793213,1,-48.75183,0.8544922,1,-43.624878,-0.35095215,1,-37.857056,-2.532959,1
21,-35.78186,21.240234,1,-44.158936,13.885498,1,-33.4691390991211,8.43313217163086,1,-46.066284,0.289917,1,-40.55786,-0.47302246,1,-34.484863,-1.953125,1
22,-34.942627,22.018433,1,-42.907715,14.190674,1,-31.8399543762207,9.5533561706543,1,-42.800903,-0.6866455,1,-37.216187,-0.5950928,1,-30.9906,-1.3427734,1
23,-34.04236,22.750854,1,-41.519165,14.511108,1,-30.1062316894531,10.8036890029907,1,-39.215088,-1.1138916,1,-33.721924,-0.62561035,1,-27.328491,-0.7324219,1
24,-33.218384,23.406982,1,-40.222168,14.785767,1,-28.5816612243652,11.8705253601074,1,-35.53772,-1.4190674,1,-30.10559,-0.5187988,1,-23.81897,-0.21362305,1
25,-32.36389,23.94104,1,-39.001465,15.029907,1,-27.2113075256348,12.7955894470215,1,-32.13501,-1.373291,1,-26.550293,-0.30517578,1,-20.187378,0.21362305,1
26,-31.555176,24.32251,1,-37.81128,15.24353,1,-25.9525718688965,13.4074792861938,1,-28.915405,-1.2969971,1,-23.31543,-0.15258789,1,-16.937256,0.50354004,1
27,-30.807495,24.536133,1,-36.575317,15.319824,1,-24.7281227111816,13.4109144210815,1,-26.260376,-1.5106201,1,-20.446777,-0.39672852,1,-14.221191,0.32043457,1
28,-29.953003,24.520874,1,-35.583496,15.12146,1,-23.7621555328369,13.0584726333618,1,-24.093628,-1.9378662,1,-18.02063,-1.5258789,1,-11.749268,-0.9918213,1
29,-29.190063,24.291992,1,-34.439087,14.73999,1,-22.7061805725098,12.2222595214844,1,-22.567749,-2.7770996,1,-16.159058,-3.2958984,1,-9.841919,-3.6010742,1
30,-28.320312,23.925781,1,-33.40149,14.175415,1,-21.7532920837402,11.2910652160645,1,-21.575928,-3.7078857,1,-15.182495,-5.432129,1,-8.926392,-6.7749023,1
31,-27.313232,23.498535,1,-32.440186,13.458252,1,-20.8847599029541,10.2221832275391,1,-21.118164,-4.776001,1,-14.877319,-7.369995,1,-8.758545,-9.521484,1
32,-26.382446,22.81189,1,-31.570435,12.649536,1,-20.103084564209,9.1140193939209,1,-20.996094,-5.859375,1,-15.060425,-9.063721,1,-9.048462,-11.276245,1
33,-25.466919,21.942139,1,-30.929565,11.779785,1,-19.5197048187256,8.06291770935059,1,-21.820068,-6.7596436,1,-15.991211,-9.613037,1,-9.780884,-11.520386,1
34,-24.765015,21.057129,1,-30.426025,10.910034,1,-19.0156192779541,7.19484329223633,1,-22.476196,-7.4005127,1,-16.815186,-9.933472,1,-10.772705,-11.520386,1
35,-24.139404,20.17212,1,-30.059814,10.070801,1,-18.5488090515137,6.68011474609375,1,-22.949219,-7.659912,1,-17.410278,-9.933472,1,-11.016846,-11.520386,1
36,-23.6969,19.485474,1,-29.800415,9.353638,1,-18.2128524780273,6.23459911346436,1,-23.391724,-7.8430176,1,-18.005371,-10.040283,1,-11.749268,-11.520386,1
37,-23.31543,18.920898,1,-29.434204,8.7890625,1,-17.8389739990234,5.69864940643311,1,-23.925781,-8.010864,1,-18.554688,-10.070801,1,-12.237549,-11.520386,1
38,-22.827148,18.447876,1,-29.11377,8.331299,1,-17.5385284423828,5.16683959960938,1,-24.475098,-8.132935,1,-19.226074,-10.1623535,1,-12.72583,-11.505127,1
39,-22.338867,17.974854,1,-28.808594,7.888794,1,-17.2483787536621,4.66988372802734,1,-24.963379,-8.19397,1,-19.836426,-10.147095,1,-13.458252,-11.505127,1
40,-21.957397,17.608643,1,-28.503418,7.598877,1,-16.9986724853516,4.18701457977295,1,-25.466919,-8.19397,1,-20.507812,-10.238647,1,-13.961792,-11.505127,1
41,-21.530151,17.440796,1,-28.320312,7.537842,1,-16.9043502807617,3.83976030349731,1,-26.000977,-8.087158,1,-21.026611,-10.177612,1,-14.61792,-11.413574,1
42,-21.148682,17.471313,1,-28.198242,7.7209473,1,-16.9122848510742,3.64329814910889,1,-26.504517,-7.888794,1,-21.606445,-10.131836,1,-15.213013,-11.474609,1
43,-20.78247,17.654419,1,-28.182983,8.132935,1,-17.070240020752,3.60447382926941,1,-26.992798,-7.6446533,1,-22.18628,-10.055542,1,-15.823364,-11.474609,1
44,-20.41626,17.959595,1,-28.182983,8.651733,1,-17.2555751800537,3.69272828102112,1,-27.435303,-7.3242188,1,-22.67456,-9.918213,1,-16.448975,-11.520386,1
45,-20.111084,18.417358,1,-28.213501,9.338379,1,-17.5098915100098,3.91318607330322,1,-27.893066,-6.9122314,1,-23.223877,-9.872437,1,-17.01355,-11.489868,1
46,-19.714355,18.90564,1,-28.10669,9.979248,1,-17.6956615447998,4.01179218292236,1,-28.35083,-6.5460205,1,-23.834229,-9.689331,1,-17.63916,-11.734009,1
47,-19.39392,19.439697,1,-28.152466,10.696411,1,-17.9940757751465,4.30836629867554,1,-28.747559,-6.149292,1,-24.32251,-9.567261,1,-18.356323,-11.489868,1
48,-18.981934,19.91272,1,-28.060913,11.306763,1,-18.1971015930176,4.47263908386231,1,-29.129028,-5.79834,1,-24.82605,-9.44519,1,-18.981934,-11.459351,1
49,-18.52417,20.431519,1,-27.801514,11.886597,1,-18.2498588562012,4.62258386611939,1,-29.449463,-5.355835,1,-25.32959,-9.246826,1,-19.638062,-11.520386,1
50,-18.005371,20.935059,1,-27.542114,12.4053955,1,-18.2702751159668,4.7874550819397,1,-29.724121,-4.8980713,1,-25.802612,-9.048462,1,-20.324707,-11.550903,1
51,-17.562866,21.408081,1,-27.236938,12.924194,1,-18.2947406768799,4.92187786102295,1,-29.953003,-4.5166016,1,-26.260376,-8.911133,1,-20.9198,-11.520386,1
52,-17.028809,21.942139,1,-26.855469,13.427734,1,-18.2458782196045,5.06861209869385,1,-30.090332,-4.135132,1,-26.657104,-8.743286,1,-21.560669,-11.734009,1
53,-16.677856,22.506714,1,-26.443481,13.916016,1,-18.1925601959229,5.20267534255981,1,-30.303955,-3.6468506,1,-27.023315,-8.560181,1,-22.30835,-11.734009,1
54,-16.174316,22.979736,1,-26.031494,14.434814,1,-18.1476783752441,5.38796854019165,1,-30.410767,-3.250122,1,-27.450562,-8.407593,1,-22.79663,-11.489868,1
55,-15.640259,23.468018,1,-25.421143,14.846802,1,-17.9091300964355,5.48893547058106,1,-30.426025,-2.7770996,1,-27.816772,-8.19397,1,-23.529053,-11.489868,1
56,-15.182495,23.971558,1,-24.749756,15.274048,1,-17.6687641143799,5.58593463897705,1,-30.426025,-2.3040771,1,-28.152466,-8.026123,1,-24.017334,-11.489868,1
57,-14.572144,24.337769,1,-23.956299,15.579224,1,-17.3991813659668,5.52913856506348,1,-30.426025,-1.9073486,1,-28.442383,-7.8582764,1,-24.765015,-11.245728,1
58,-13.809204,24.612427,1,-23.330688,15.975952,1,-17.1781234741211,5.67323684692383,1,-30.395508,-1.4190674,1,-28.869629,-7.5531006,1,-25.253296,-11.245728,1
59,-13.336182,24.810791,1,-22.705078,16.26587,1,-16.8549575805664,5.78846216201782,1,-30.258179,-0.9460449,1,-29.159546,-7.217407,1,-25.680542,-11.123657,1
60,-12.710571,24.932861,1,-22.201538,16.525269,1,-16.6620388031006,5.88036584854126,1,-30.24292,-0.48828125,1,-29.49524,-6.8511963,1,-26.184082,-11.016846,1
61,-12.34436,25.039673,1,-21.743774,16.693115,1,-16.4299774169922,5.93376779556274,1,-30.166626,-0.091552734,1,-29.693604,-6.500244,1,-26.70288,-10.864258,1
62,-11.917114,24.978638,1,-21.270752,16.677856,1,-16.0901756286621,5.8537335395813,1,-30.014038,0.2746582,1,-29.86145,-6.1798096,1,-27.160645,-10.7421875,1
63,-11.505127,24.780273,1,-20.874023,16.525269,1,-15.5574932098389,5.76726961135864,1,-29.708862,0.79345703,1,-29.907227,-5.706787,1,-27.679443,-10.543823,1
64,-11.138916,24.505615,1,-20.385742,16.296387,1,-14.8394002914429,5.65504741668701,1,-29.251099,1.4953613,1,-29.922485,-5.1574707,1,-27.98462,-10.375977,1
65,-10.757446,24.154663,1,-19.882202,15.975952,1,-14.1276683807373,5.44574213027954,1,-28.839111,2.5177002,1,-29.434204,-3.9520264,1,-27.84729,-10.025024,1
66,-10.4522705,23.712158,1,-19.39392,15.548706,1,-13.4013175964355,5.15213346481323,1,-28.289795,3.326416,1,-27.96936,-2.7008057,1,-27.46582,-9.216309,1
67,-10.08606,23.162842,1,-18.951416,15.090942,1,-12.7008371353149,4.84739589691162,1,-27.664185,3.7994385,1,-26.275635,-1.5563965,1,-25.45166,-7.8125,1
68,-9.94873,22.67456,1,-18.569946,14.6484375,1,-11.9061651229858,4.66875743865967,1,-26.885986,3.8909912,1,-24.56665,-0.8087158,1,-22.323608,-6.80542,1
69,-9.765625,22.155762,1,-18.249512,14.144897,1,-10.8520774841309,4.69619417190552,1,-25.802612,3.479004,1,-22.628784,-0.5950928,1,-19.302368,-5.996704,1
70,-9.70459,21.713257,1,-18.005371,13.641357,1,-9.71026039123535,4.97007465362549,1,-24.520874,2.5939941,1,-20.492554,-0.7171631,1,-16.494751,-5.142212,1
71,-9.796143,21.42334,1,-17.76123,13.168335,1,-8.77836608886719,5.21169471740723,1,-23.254395,1.2817383,1,-18.615723,-1.1901855,1,-13.85498,-4.623413,1
72,-9.841919,21.148682,1,-17.63916,12.72583,1,-7.96845436096191,5.62108135223389,1,-21.850586,-0.061035156,1,-16.921997,-1.7089844,1,-11.71875,-4.3945312,1
73,-9.872437,20.996094,1,-17.63916,12.374878,1,-7.46718788146973,6.00848579406738,1,-20.507812,-1.4038086,1,-15.411377,-2.1972656,1,-9.82666,-4.272461,1
74,-9.979248,20.843506,1,-17.623901,12.130737,1,-7.0439920425415,6.46809387207031,1,-19.088745,-2.4719238,1,-13.977051,-2.7618408,1,-8.117676,-4.2266846,1
75,-10.1623535,20.736694,1,-17.684937,11.947632,1,-6.75967693328857,6.98389101028442,1,-17.852783,-3.112793,1,-12.756348,-3.0975342,1,-6.576538,-4.1046143,1
76,-10.314941,20.67566,1,-17.700195,11.917114,1,-6.59994316101074,7.35812377929688,1,-16.906738,-3.540039,1,-11.779785,-3.2806396,1,-5.4473877,-3.6468506,1
77,-10.467529,20.736694,1,-17.913818,11.932373,1,-6.62788486480713,7.85466480255127,1,-16.418457,-3.5095215,1,-11.138916,-3.0975342,1,-4.8675537,-3.0975342,1
78,-10.5896,20.889282,1,-18.02063,12.145996,1,-6.64351654052734,8.33007049560547,1,-16.159058,-3.2653809,1,-10.787964,-2.7008057,1,-4.5166016,-2.6397705,1
79,-10.7421875,21.118164,1,-18.081665,12.390137,1,-6.61614513397217,8.84868907928467,1,-16.113281,-2.7618408,1,-10.772705,-2.1820068,1,-4.5166016,-2.166748,1
80,-10.787964,21.42334,1,-18.1427,12.786865,1,-6.64417362213135,9.35409736633301,1,-16.082764,-2.3040771,1,-10.757446,-1.663208,1,-4.5166016,-1.6326904,1
81,-10.940552,21.774292,1,-18.081665,13.244629,1,-6.56357669830322,9.87808418273926,1,-15.823364,-1.9226074,1,-10.574341,-1.1291504,1,-4.3182373,-1.1138916,1
82,-11.09314,22.140503,1,-18.051147,13.702393,1,-6.49821758270264,10.457426071167,1,-15.335083,-1.663208,1,-10.238647,-0.7019043,1,-4.0130615,-0.6713867,1
83,-10.986328,22.506714,1,-17.974854,14.190674,1,-6.38065147399902,11.0964136123657,1,-14.785767,-1.3275146,1,-9.689331,-0.289917,1,-3.3569336,-0.15258789,1
84,-11.047363,22.903442,1,-17.913818,14.587402,1,-6.28668880462647,11.6192569732666,1,-14.312744,-1.0528564,1,-9.109497,0.076293945,1,-2.8533936,0.30517578,1
85,-11.108398,23.223877,1,-17.807007,14.968872,1,-6.14264106750488,12.15061378479,1,-13.977051,-0.64086914,1,-8.544922,0.36621094,1,-2.3040771,0.6561279,1
86,-11.154175,23.544312,1,-17.791748,15.258789,1,-6.0901517868042,12.5993413925171,1,-13.168335,-0.62561035,1,-7.9803467,0.5340576,1,-1.7089844,0.8544922,1
87,-11.169434,23.80371,1,-17.730713,15.518188,1,-6.01245307922363,12.9331512451172,1,-12.741089,-0.47302246,1,-7.293701,0.50354004,1,-1.0375977,0.869751,1
88,-11.169434,24.047852,1,-17.608643,15.716553,1,-5.88003349304199,13.1788883209229,1,-11.993408,-0.5187988,1,-6.439209,0.36621094,1,-0.091552734,0.61035156,1
89,-11.169434,24.291992,1,-17.593384,15.884399,1,-5.84504985809326,13.4396839141846,1,-11.138916,-0.5950928,1,-5.508423,0.21362305,1,0.77819824,0.2746582,1
90,-11.169434,24.520874,1,-17.410278,15.991211,1,-5.64897632598877,13.609658241272,1,-10.284424,-0.6561279,1,-4.562378,-0.030517578,1,1.8157959,-0.061035156,1
91,-11.154175,24.68872,1,-17.227173,16.052246,1,-5.44712734222412,13.7652111053467,1,-9.353638,-0.7171631,1,-3.5552979,-0.19836426,1,2.822876,-0.45776367,1
92,-11.047363,24.917603,1,-16.998291,16.12854,1,-5.20244026184082,13.9244737625122,1,-8.392334,-0.7324219,1,-2.532959,-0.32043457,1,3.8604736,-0.7324219,1
93,-10.986328,25.08545,1,-16.799927,16.235352,1,-4.9859676361084,14.1305065155029,1,-7.4157715,-0.6713867,1,-1.4190674,-0.289917,1,4.974365,-0.8087158,1
94,-10.879517,25.390625,1,-16.51001,16.37268,1,-4.68352699279785,14.3393888473511,1,-6.378174,-0.5645752,1,-0.33569336,-0.35095215,1,6.0272217,-0.8087158,1
95,-10.7421875,25.58899,1,-16.296387,16.494751,1,-4.46524047851563,14.4887628555298,1,-5.2948,-0.48828125,1,0.8239746,-0.35095215,1,7.1868896,-0.869751,1
96,-10.620117,25.817871,1,-15.975952,16.616821,1,-4.15405416488647,14.5570278167725,1,-4.272461,-0.44250488,1,1.8920898,-0.45776367,1,8.285522,-1.0375977,1
97,-10.391235,26.016235,1,-15.50293,16.662598,1,-3.70674657821655,14.4603137969971,1,-3.2958984,-0.5340576,1,3.0059814,-0.76293945,1,9.429932,-1.4648438,1
98,-10.20813,26.153564,1,-15.060425,16.662598,1,-3.28595399856567,14.3470277786255,1,-2.380371,-0.62561035,1,4.0283203,-1.2512207,1,10.467529,-2.2125244,1
99,-9.857178,26.260376,1,-14.511108,16.616821,1,-2.79051828384399,14.0423812866211,1,-1.4801025,-0.90026855,1,4.8828125,-2.0446777,1,11.276245,-3.250122,1
100,-9.552002,26.229858,1,-13.946533,16.448975,1,-2.27136898040771,13.6757946014404,1,-0.79345703,-1.2512207,1,5.554199,-3.036499,1,11.886597,-4.5776367,1
101,-9.124756,26.07727,1,-13.504028,16.235352,1,-1.90729093551636,13.1506061553955,1,-0.36621094,-1.7700195,1,5.9509277,-4.0893555,1,12.084961,-6.210327,1
102,-8.69751,25.802612,1,-12.954712,15.869141,1,-1.44014453887939,12.4905700683594,1,-0.18310547,-2.456665,1,5.8898926,-5.5236816,1,11.810303,-8.102417,1
103,-8.19397,25.405884,1,-12.527466,15.411377,1,-1.14928245544434,11.5986442565918,1,-0.50354004,-3.3874512,1,5.3863525,-7.095337,1,11.062622,-9.963989,1
104,-7.8125,24.932861,1,-12.237549,14.785767,1,-1.00147724151611,10.5726099014282,1,-1.2664795,-4.425049,1,4.2419434,-8.514404,1,9.765625,-11.566162,1
105,-7.4920654,24.337769,1,-12.161255,14.175415,1,-1.04998779296875,9.64333820343018,1,-2.4108887,-5.2948,1,3.1433105,-9.140015,1,8.7890625,-11.566162,1
106,-7.1868896,23.727417,1,-12.22229,13.504028,1,-1.11435413360596,8.96379280090332,1,-3.2043457,-5.8898926,1,2.4108887,-9.475708,1,8.056641,-11.566162,1
107,-7.0648193,23.132324,1,-12.313843,13.000488,1,-1.15154457092285,8.5955924987793,1,-3.90625,-6.149292,1,1.663208,-9.597778,1,7.5683594,-11.566162,1
108,-6.8511963,22.659302,1,-12.268066,12.60376,1,-1.12429571151733,8.15220069885254,1,-4.470825,-6.4697266,1,1.0986328,-9.643555,1,7.080078,-11.566162,1
109,-6.713867,22.277832,1,-12.329102,12.252808,1,-1.21695899963379,7.72287464141846,1,-5.065918,-6.7749023,1,0.4272461,-9.70459,1,6.3476562,-11.550903,1
110,-6.515503,21.911621,1,-12.329102,11.871338,1,-1.24003791809082,7.28520011901856,1,-5.706787,-7.0343018,1,-0.18310547,-9.811401,1,5.859375,-11.550903,1
111,-6.286621,21.514893,1,-12.283325,11.474609,1,-1.22475147247314,6.81543064117432,1,-6.3171387,-7.293701,1,-0.8087158,-9.933472,1,5.3710938,-11.550903,1
112,-6.1035156,21.087646,1,-12.283325,11.016846,1,-1.21617412567139,6.37807750701904,1,-6.92749,-7.4920654,1,-1.5563965,-10.009766,1,4.638672,-11.550903,1
113,-5.9814453,20.736694,1,-12.34436,10.696411,1,-1.2754487991333,6.06184387207031,1,-7.537842,-7.5683594,1,-2.1362305,-10.055542,1,4.1503906,-11.550903,1
114,-5.8135986,20.41626,1,-12.34436,10.437012,1,-1.33126449584961,5.67132949829102,1,-8.117676,-7.7056885,1,-2.7923584,-10.08606,1,3.4179688,-11.795044,1
115,-5.6610107,20.141602,1,-12.359619,10.223389,1,-1.39305877685547,5.35157871246338,1,-8.666992,-7.7667236,1,-3.326416,-10.08606,1,2.6855469,-11.795044,1
116,-5.5389404,19.91272,1,-12.466431,10.070801,1,-1.51993942260742,5.15406227111816,1,-9.216309,-7.7209473,1,-4.0130615,-10.131836,1,2.4414062,-11.795044,1
117,-5.4016113,19.760132,1,-12.512207,9.933472,1,-1.61190032958984,4.91517353057861,1,-9.765625,-7.675171,1,-4.5776367,-10.116577,1,1.4648438,-11.779785,1
118,-5.2490234,19.607544,1,-12.588501,9.933472,1,-1.77046966552734,4.7401876449585,1,-10.299683,-7.598877,1,-5.2337646,-10.116577,1,1.2207031,-11.779785,1
119,-5.142212,19.546509,1,-12.634277,9.887695,1,-1.89876365661621,4.52590942382813,1,-10.83374,-7.522583,1,-5.783081,-10.116577,1,0.24414062,-11.779785,1
120,-4.9438477,19.500732,1,-12.72583,9.918213,1,-2.08413505554199,4.37255382537842,1,-11.398315,-7.385254,1,-6.4086914,-10.055542,1,-0.24414062,-11.779785,1
121,-4.760742,19.485474,1,-12.878418,9.979248,1,-2.281982421875,4.34759092330933,1,-11.871338,-7.1868896,1,-6.958008,-9.994507,1,-0.7324219,-11.779785,1
122,-4.6844482,19.53125,1,-13.031006,10.177612,1,-2.55043792724609,4.33315181732178,1,-12.390137,-6.9885254,1,-7.461548,-9.979248,1,-1.2207031,-11.779785,1
123,-4.5166016,19.622803,1,-13.168335,10.482788,1,-2.85212802886963,4.35287427902222,1,-12.893677,-6.790161,1,-8.056641,-9.887695,1,-1.953125,-11.779785,1
124,-4.486084,19.805908,1,-13.336182,10.879517,1,-3.15390872955322,4.52960968017578,1,-13.336182,-6.4849854,1,-8.682251,-9.796143,1,-2.6855469,-11.779785,1
125,-4.257202,20.050049,1,-13.458252,11.291504,1,-3.48261260986328,4.62167358398438,1,-13.778687,-6.286621,1,-9.216309,-9.70459,1,-3.1738281,-11.779785,1
126,-4.0893555,20.248413,1,-13.519287,11.749268,1,-3.75919723510742,4.76781845092773,1,-14.221191,-5.9814453,1,-9.765625,-9.597778,1,-3.90625,-11.779785,1
127,-3.9520264,20.477295,1,-13.48877,12.176514,1,-3.99485111236572,4.83720254898071,1,-14.663696,-5.706787,1,-10.269165,-9.490967,1,-4.638672,-11.764526,1
128,-3.7231445,20.721436,1,-13.534546,12.60376,1,-4.23162174224854,5.02381086349487,1,-15.060425,-5.355835,1,-10.864258,-9.399414,1,-5.126953,-11.764526,1
129,-3.5095215,20.889282,1,-13.48877,12.954712,1,-4.47209548950195,5.03640270233154,1,-15.518188,-5.1116943,1,-11.367798,-9.262085,1,-5.874634,-11.764526,1
130,-3.3569336,21.072388,1,-13.549805,13.320923,1,-4.69016456604004,5.22729587554932,1,-15.853882,-4.79126,1,-11.917114,-9.20105,1,-6.362915,-11.764526,1
131,-3.1280518,21.224976,1,-13.48877,13.580322,1,-4.86955261230469,5.23112487792969,1,-16.204834,-4.5928955,1,-12.34436,-9.124756,1,-6.8511963,-11.764526,1
132,-2.9754639,21.392822,1,-13.427734,13.824463,1,-4.99155426025391,5.29036235809326,1,-16.51001,-4.3182373,1,-12.817383,-8.956909,1,-7.583618,-11.764526,1
133,-2.7160645,21.514893,1,-13.336182,13.99231,1,-5.07136917114258,5.29214525222778,1,-16.799927,-4.058838,1,-13.305664,-8.880615,1,-8.071899,-11.764526,1
134,-2.4414062,21.591187,1,-13.22937,14.160156,1,-5.13957786560059,5.2970142364502,1,-17.089844,-3.768921,1,-13.793945,-8.773804,1,-8.804321,-11.520386,1
135,-2.1972656,21.713257,1,-13.031006,14.373779,1,-5.19697380065918,5.28378868103027,1,-17.349243,-3.5095215,1,-14.23645,-8.666992,1,-9.536743,-11.764526,1
136,-1.8920898,21.78955,1,-12.817383,14.556885,1,-5.2611608505249,5.23468017578125,1,-17.578125,-3.326416,1,-14.6484375,-8.560181,1,-10.025024,-11.764526,1
137,-1.663208,21.942139,1,-12.573242,14.694214,1,-5.22841644287109,5.20456027984619,1,-17.791748,-2.9907227,1,-15.060425,-8.407593,1,-10.772705,-11.764526,1
138,-1.3122559,22.140503,1,-12.298584,14.862061,1,-5.25678634643555,5.14542007446289,1,-17.974854,-2.8076172,1,-15.472412,-8.331299,1,-11.260986,-11.749268,1
139,-1.0528564,22.30835,1,-12.10022,15.029907,1,-5.21030330657959,5.20498847961426,1,-18.096924,-2.4719238,1,-15.823364,-8.19397,1,-11.993408,-11.749268,1
140,-0.7324219,22.567749,1,-11.795044,15.197754,1,-5.17014217376709,5.19222164154053,1,-18.249512,-2.1514893,1,-16.220093,-8.056641,1,-12.237549,-11.749268,1
141,-0.4272461,22.842407,1,-11.505127,15.335083,1,-5.14689445495606,5.1580057144165,1,-18.38684,-1.8920898,1,-16.571045,-7.949829,1,-13.214111,-11.505127,1
142,-0.18310547,23.040771,1,-11.138916,15.396118,1,-5.07575607299805,5.04053544998169,1,-18.554688,-1.5411377,1,-17.01355,-7.7667236,1,-13.717651,-11.505127,1
143,0.091552734,23.31543,1,-10.818481,15.50293,1,-4.98168849945068,5.01808881759644,1,-18.615723,-1.2359619,1,-17.440796,-7.5683594,1,-13.961792,-11.505127,1
144,0.289917,23.529053,1,-10.4522705,15.625,1,-4.81995964050293,5.02891254425049,1,-18.585205,-0.93078613,1,-17.822266,-7.3394775,1,-14.450073,-11.260986,1
145,0.5187988,23.757935,1,-10.147095,15.701294,1,-4.71929454803467,4.99900722503662,1,-18.630981,-0.61035156,1,-18.1427,-7.171631,1,-15.182495,-11.260986,1
146,0.7171631,24.017334,1,-9.82666,15.762329,1,-4.69286918640137,4.91593742370606,1,-18.737793,-0.35095215,1,-18.52417,-6.958008,1,-15.670776,-11.260986,1
147,0.8544922,24.169922,1,-9.44519,15.823364,1,-4.6530237197876,4.82176685333252,1,-18.798828,-0.16784668,1,-18.859863,-6.7749023,1,-16.159058,-11.016846,1
