scorer,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking
14,-72.11304,17.486572,1,-79.29993,8.804321,1,-68.5004653930664,3.5725269317627,1,-82.76367,-3.6773682,1,-79.54407,-9.262085,1,-74.37134,-10.955811,1
15,-72.29614,17.471313,1,-79.40674,8.636475,1,-68.6705474853516,3.27605295181274,1,-83.1604,-3.5095215,1,-80.01709,-9.048462,1,-74.920654,-10.879517,1
16,-72.43347,17.440796,1,-79.452515,8.468628,1,-68.7666015625,3.00866198539734,1,-83.465576,-3.3111572,1,-80.52063,-8.972168,1,-75.56152,-10.787964,1
17,-72.47925,17.39502,1,-79.48303,8.361816,1,-68.8386688232422,2.82128000259399,1,-83.70972,-3.0822754,1,-81.00891,-8.895874,1,-76.14136,-10.787964,1
18,-72.47925,17.37976,1,-79.51355,8.300781,1,-68.9786758422852,2.55478286743164,1,-84.01489,-2.9144287,1,-81.466675,-8.773804,1,-76.675415,-10.7421875,1
19,-72.49451,17.37976,1,-79.6051,8.270264,1,-69.1489486694336,2.38222980499268,1,-84.32007,-2.7008057,1,-81.9397,-8.682251,1,-77.27051,-10.681152,1
20,-72.54028,17.37976,1,-79.696655,8.453369,1,-69.3253021240234,2.41721630096436,1,-84.57947,-2.4108887,1,-82.44324,-8.514404,1,-77.59094,-10.5896,1
21,-72.60132,17.562866,1,-79.8645,8.636475,1,-69.591178894043,2.43495178222656,1,-84.91516,-2.166748,1,-82.962036,-8.453369,1,-78.52173,-10.71167,1
22,-72.5708,17.63916,1,-79.940796,8.972168,1,-69.773681640625,2.59801483154297,1,-85.14404,-1.8463135,1,-83.38928,-8.300781,1,-79.0863,-10.635376,1
23,-72.47925,17.77649,1,-80.03235,9.216309,1,-69.9058380126953,2.77784538269043,1,-85.31189,-1.5411377,1,-83.83179,-8.102417,1,-79.711914,-10.650635,1
24,-72.265625,17.929077,1,-80.06287,9.460449,1,-70.0543594360352,2.84005117416382,1,-85.510254,-1.2969971,1,-84.228516,-7.9803467,1,-80.322266,-10.5896,1
25,-72.006226,18.02063,1,-80.01709,9.750366,1,-70.1127395629883,2.97513008117676,1,-85.617065,-0.9765625,1,-84.65576,-7.7667236,1,-80.85632,-10.543823,1
26,-71.77734,18.005371,1,-79.91028,10.025024,1,-70.1382751464844,3.06026124954224,1,-85.69336,-0.6866455,1,-85.006714,-7.6141357,1,-81.466675,-10.498047,1
27,-71.44165,17.990112,1,-79.75769,10.223389,1,-70.1449203491211,3.04044246673584,1,-85.754395,-0.47302246,1,-85.4187,-7.537842,1,-82.03125,-10.467529,1
28,-70.98389,17.89856,1,-79.52881,10.284424,1,-70.0500946044922,2.9254846572876,1,-85.739136,-0.21362305,1,-85.80017,-7.385254,1,-82.50427,-10.437012,1
29,-70.54138,17.730713,1,-79.330444,10.360718,1,-69.8654479980469,2.98414039611816,1,-85.60181,0.091552734,1,-86.120605,-7.095337,1,-83.06885,-10.345459,1
30,-70.14465,17.63916,1,-79.055786,10.3302,1,-69.6380462646484,2.89338779449463,1,-85.44922,0.44250488,1,-86.39526,-6.8969727,1,-83.54187,-10.299683,1
31,-69.80896,17.501831,1,-78.826904,10.345459,1,-69.2867050170898,3.06640815734863,1,-85.128784,0.8239746,1,-86.59363,-6.591797,1,-83.96912,-10.253906,1
32,-69.610596,17.486572,1,-78.62854,10.375977,1,-69.0231323242188,3.18318891525269,1,-84.91516,1.3275146,1,-86.85303,-6.3171387,1,-84.487915,-10.055542,1
33,-69.5343,17.486572,1,-78.430176,10.437012,1,-68.8066253662109,3.26851511001587,1,-84.747314,1.8920898,1,-87.005615,-5.9051514,1,-84.82361,-9.902954,1
34,-69.45801,17.623901,1,-78.445435,10.665894,1,-68.8134994506836,3.50867223739624,1,-84.79309,2.7008057,1,-87.09717,-5.3253174,1,-85.02197,-9.613037,1
35,-69.381714,17.822266,1,-78.46069,10.971069,1,-68.8105926513672,3.83836126327515,1,-84.80835,3.5705566,1,-86.48682,-4.547119,1,-84.39636,-8.926392,1
36,-69.39697,18.005371,1,-78.567505,11.383057,1,-68.8855819702148,4.29359483718872,1,-84.88464,4.119873,1,-84.51843,-3.5858154,1,-82.855225,-8.300781,1
37,-69.45801,18.188477,1,-78.65906,11.413574,1,-68.8199996948242,4.54386520385742,1,-84.79309,3.616333,1,-82.26013,-3.2348633,1,-79.98657,-7.6293945,1
38,-69.59534,18.341064,1,-78.76587,11.367798,1,-68.4484329223633,5.23994970321655,1,-84.28955,2.9907227,1,-80.74951,-3.40271,1,-77.37732,-6.958008,1
39,-69.82422,18.569946,1,-78.87268,11.245728,1,-68.0839538574219,5.9918360710144,1,-83.66394,2.3498535,1,-79.3457,-3.540039,1,-75.74463,-6.2713623,1
40,-70.06836,18.829346,1,-78.948975,11.09314,1,-67.7871856689453,6.68694543838501,1,-82.91626,1.4801025,1,-77.89612,-3.5552979,1,-73.97461,-5.783081,1
41,-70.46509,19.042969,1,-79.01001,10.818481,1,-67.545051574707,7.27520513534546,1,-81.9397,0.289917,1,-76.15662,-3.9215088,1,-71.77734,-5.340576,1
42,-70.78552,19.332886,1,-79.071045,10.665894,1,-67.3897399902344,7.91871547698975,1,-80.62744,-1.0681152,1,-74.3103,-4.3792725,1,-69.64111,-5.065918,1
43,-71.0907,19.546509,1,-79.11682,10.391235,1,-67.2726745605469,8.46348571777344,1,-79.1626,-2.243042,1,-72.509766,-4.714966,1,-67.64221,-4.7454834,1
44,-71.47217,19.79065,1,-79.193115,10.223389,1,-67.2633209228516,8.92718601226807,1,-77.71301,-3.189087,1,-70.892334,-4.928589,1,-65.94849,-4.40979,1
45,-71.82312,19.89746,1,-79.330444,10.131836,1,-67.3661193847656,9.20731735229492,1,-76.40076,-3.9978027,1,-69.47327,-5.004883,1,-64.55994,-4.1656494,1
46,-72.15881,20.019531,1,-79.52881,9.994507,1,-67.5370788574219,9.54911804199219,1,-75.302124,-4.4403076,1,-68.42041,-5.126953,1,-63.40027,-4.043579,1
47,-72.43347,20.187378,1,-79.65088,10.070801,1,-67.6559219360352,9.72303199768066,1,-74.35608,-4.8065186,1,-67.56592,-5.1727295,1,-62.5,-4.0283203,1
48,-72.631836,20.370483,1,-79.818726,10.131836,1,-67.8197860717773,9.97231674194336,1,-73.6084,-4.9438477,1,-66.80298,-5.2337646,1,-61.813354,-3.9520264,1
49,-72.769165,20.599365,1,-79.84924,10.345459,1,-67.8497467041016,10.2360496520996,1,-72.906494,-4.9438477,1,-66.13159,-5.0964355,1,-61.172485,-3.753662,1
50,-72.906494,20.9198,1,-79.940796,10.513306,1,-67.9421157836914,10.6915588378906,1,-72.20459,-4.7302246,1,-65.460205,-5.0201416,1,-60.409546,-3.5247803,1
51,-72.87598,21.224976,1,-79.89502,10.787964,1,-67.8970031738281,11.0060482025146,1,-71.45691,-4.5928955,1,-64.68201,-4.8065186,1,-59.646606,-3.326416,1
52,-72.906494,21.591187,1,-79.87976,11.047363,1,-67.8833847045898,11.3422222137451,1,-70.60242,-4.425049,1,-63.720703,-4.3945312,1,-58.73108,-2.9449463,1
53,-72.891235,21.911621,1,-79.78821,11.398315,1,-67.7960205078125,11.8311967849731,1,-69.5343,-4.0740967,1,-62.74414,-4.1046143,1,-57.800293,-2.4871826,1
54,-72.79968,22.232056,1,-79.74243,11.657715,1,-67.7539825439453,12.1840162277222,1,-68.481445,-3.7994385,1,-61.553955,-3.6621094,1,-56.655884,-2.090454,1
55,-72.8302,22.506714,1,-79.6051,11.84082,1,-67.6217041015625,12.4718074798584,1,-67.29126,-3.5247803,1,-60.34851,-3.40271,1,-55.43518,-1.8005371,1
56,-72.769165,22.67456,1,-79.51355,12.023926,1,-67.5277328491211,12.6070919036865,1,-66.07056,-3.326416,1,-58.914185,-3.189087,1,-54.031372,-1.7700195,1
57,-72.784424,22.766113,1,-79.437256,12.130737,1,-67.4461822509766,12.5935115814209,1,-64.91089,-3.2043457,1,-57.678223,-3.1585693,1,-52.65808,-1.8310547,1
58,-72.67761,22.827148,1,-79.3457,12.191772,1,-67.3507690429688,12.5402460098267,1,-63.827515,-3.0670166,1,-56.365967,-3.2806396,1,-51.26953,-2.1209717,1
59,-72.72339,22.750854,1,-79.22363,12.130737,1,-67.2267150878906,12.402961730957,1,-62.973022,-3.0212402,1,-55.252075,-3.540039,1,-50.04883,-2.4871826,1
60,-72.784424,22.705078,1,-79.17786,12.084961,1,-67.1779022216797,12.0506620407105,1,-62.210083,-3.1585693,1,-54.30603,-3.8452148,1,-48.965454,-3.0212402,1
61,-72.84546,22.445679,1,-79.22363,11.947632,1,-67.2255783081055,11.7317428588867,1,-61.691284,-3.2806396,1,-53.588867,-4.2877197,1,-48.202515,-3.6773682,1
62,-72.891235,22.232056,1,-79.23889,11.71875,1,-67.2468872070313,11.2808685302734,1,-61.37085,-3.6010742,1,-53.146362,-4.9438477,1,-47.531128,-4.5776367,1
63,-73.028564,21.865845,1,-79.29993,11.398315,1,-67.3230361938477,10.6538248062134,1,-61.035156,-4.058838,1,-52.78015,-5.8898926,1,-46.98181,-5.8135986,1
64,-73.22693,21.408081,1,-79.37622,10.971069,1,-67.4181594848633,9.96869373321533,1,-60.821533,-4.6081543,1,-52.505493,-6.9122314,1,-46.432495,-7.0648193,1
65,-73.48633,20.950317,1,-79.46777,10.391235,1,-67.5248641967773,9.22211647033691,1,-60.699463,-5.2490234,1,-52.352905,-8.071899,1,-46.188354,-8.514404,1
66,-73.68469,20.324707,1,-79.51355,9.872437,1,-67.6022338867188,8.41621589660645,1,-60.62317,-5.9814453,1,-52.39868,-9.3688965,1,-46.11206,-10.116577,1
67,-73.83728,19.729614,1,-79.58984,9.216309,1,-67.7031097412109,7.57141494750977,1,-60.775757,-6.8511963,1,-52.6886,-10.269165,1,-46.310425,-11.367798,1
68,-74.020386,19.104004,1,-79.74243,8.575439,1,-67.8885498046875,6.70852327346802,1,-61.203003,-7.827759,1,-53.268433,-11.0321045,1,-46.936035,-11.33728,1
69,-74.157715,18.38684,1,-79.940796,7.949829,1,-68.0934143066406,6.04209709167481,1,-61.691284,-8.621216,1,-54.000854,-11.108398,1,-47.592163,-11.474609,1
70,-74.295044,17.791748,1,-80.13916,7.293701,1,-68.2305908203125,5.81519174575806,1,-62.194824,-9.002686,1,-54.595947,-11.016846,1,-48.12622,-11.428833,1
71,-74.539185,17.303467,1,-80.3833,6.80542,1,-68.434326171875,5.69995975494385,1,-62.60681,-9.20105,1,-55.145264,-10.971069,1,-48.66028,-11.367798,1
72,-74.85962,16.952515,1,-80.67322,6.500244,1,-68.6966857910156,5.75011968612671,1,-63.079834,-9.231567,1,-55.664062,-10.971069,1,-49.240112,-11.306763,1
73,-75.10376,16.708374,1,-80.947876,6.2713623,1,-68.9591598510742,5.75108861923218,1,-63.552856,-9.307861,1,-56.243896,-10.940552,1,-49.77417,-11.291504,1
74,-75.21057,16.601562,1,-81.1615,6.2408447,1,-69.1679153442383,5.84852933883667,1,-64.04114,-9.307861,1,-56.80847,-10.940552,1,-50.39978,-11.230469,1
75,-75.25635,16.586304,1,-81.31409,6.2713623,1,-69.3187255859375,5.93754529953003,1,-64.55994,-9.338379,1,-57.34253,-10.940552,1,-50.872803,-11.276245,1
76,-75.25635,16.601562,1,-81.466675,6.42395,1,-69.4711303710938,6.09702682495117,1,-65.093994,-9.292603,1,-57.96814,-10.971069,1,-51.498413,-11.3220215,1
77,-75.149536,16.723633,1,-81.55823,6.6223145,1,-69.5632019042969,6.27660846710205,1,-65.56702,-9.216309,1,-58.547974,-10.971069,1,-52.093506,-11.306763,1
78,-75.164795,16.906738,1,-81.6803,6.92749,1,-69.6928482055664,6.37883758544922,1,-66.11633,-9.216309,1,-59.158325,-11.016846,1,-52.703857,-11.33728,1
79,-74.99695,17.089844,1,-81.74133,7.156372,1,-69.7544479370117,6.59549856185913,1,-66.69617,-9.109497,1,-59.783936,-11.062622,1,-53.28369,-11.260986,1
80,-74.84436,17.25769,1,-81.78711,7.4768066,1,-69.8132095336914,6.68578577041626,1,-67.16919,-9.094238,1,-60.333252,-11.047363,1,-53.848267,-11.260986,1
81,-74.73755,17.410278,1,-81.832886,7.6904297,1,-69.8669204711914,6.78721761703491,1,-67.68799,-9.063721,1,-60.97412,-11.062622,1,-54.45862,-11.260986,1
82,-74.661255,17.471313,1,-81.8634,7.873535,1,-69.9057846069336,6.86590003967285,1,-68.25256,-9.048462,1,-61.50818,-11.047363,1,-55.023193,-11.33728,1
83,-74.58496,17.547607,1,-81.89392,8.041382,1,-69.9463043212891,6.92132139205933,1,-68.740845,-9.033203,1,-62.149048,-11.108398,1,-55.648804,-11.276245,1
84,-74.3866,17.501831,1,-81.81763,8.148193,1,-69.8753128051758,6.97296285629272,1,-69.33594,-9.017944,1,-62.7594,-11.138916,1,-56.19812,-11.291504,1
85,-74.24927,17.410278,1,-81.75659,8.117676,1,-69.8119354248047,6.96646022796631,1,-69.91577,-9.033203,1,-63.354492,-11.169434,1,-56.869507,-11.245728,1
86,-73.913574,17.27295,1,-81.54297,8.071899,1,-69.6007232666016,6.8959755897522,1,-70.495605,-9.0789795,1,-63.919067,-11.245728,1,-57.388306,-11.245728,1
87,-73.68469,17.211914,1,-81.39038,7.965088,1,-69.4326934814453,6.95828771591187,1,-70.92285,-8.972168,1,-64.575195,-11.230469,1,-58.029175,-11.276245,1
88,-73.410034,17.166138,1,-81.14624,7.9956055,1,-69.1944122314453,6.92143487930298,1,-71.395874,-8.926392,1,-65.13977,-11.276245,1,-58.59375,-11.245728,1
89,-73.04382,17.059326,1,-80.947876,7.9193115,1,-69.0026092529297,6.77452611923218,1,-71.83838,-8.972168,1,-65.719604,-11.154175,1,-59.188843,-11.306763,1
90,-72.67761,16.75415,1,-80.65796,7.751465,1,-68.7055053710938,6.68427419662476,1,-72.28088,-8.911133,1,-66.3147,-11.260986,1,-59.73816,-11.291504,1
91,-72.32666,16.601562,1,-80.42908,7.7056885,1,-68.480598449707,6.59496307373047,1,-72.769165,-8.81958,1,-66.78772,-11.276245,1,-60.272217,-11.245728,1
92,-71.99097,16.433716,1,-80.18494,7.7209473,1,-68.2618408203125,6.36455774307251,1,-73.16589,-8.865356,1,-67.352295,-11.276245,1,-60.86731,-11.291504,1
93,-71.640015,16.311646,1,-80.01709,7.7209473,1,-68.1174011230469,6.17259073257446,1,-73.62366,-8.850098,1,-67.90161,-11.154175,1,-61.431885,-11.245728,1
94,-71.31958,16.159058,1,-79.818726,7.675171,1,-67.9476165771484,5.92112350463867,1,-74.09668,-8.850098,1,-68.52722,-11.199951,1,-61.965942,-11.230469,1
95,-71.02966,15.945435,1,-79.6051,7.675171,1,-67.7720031738281,5.68074798583984,1,-74.60022,-8.7890625,1,-69.03076,-11.077881,1,-62.545776,-11.199951,1
96,-70.81604,15.853882,1,-79.452515,7.6293945,1,-67.6385345458984,5.52468299865723,1,-75.027466,-8.666992,1,-69.503784,-11.016846,1,-63.095093,-11.245728,1
97,-70.54138,15.686035,1,-79.29993,7.7209473,1,-67.5361938476563,5.3514404296875,1,-75.546265,-8.4991455,1,-70.03784,-10.864258,1,-63.659668,-11.230469,1
98,-70.40405,15.655518,1,-79.193115,7.827759,1,-67.491081237793,5.17023944854736,1,-76.00403,-8.377075,1,-70.54138,-10.818481,1,-64.27002,-11.291504,1
99,-70.251465,15.640259,1,-79.13208,8.010864,1,-67.4971466064453,5.07346677780151,1,-76.50757,-8.148193,1,-71.121216,-10.726929,1,-64.80408,-11.291504,1
100,-70.20569,15.670776,1,-79.11682,8.102417,1,-67.5463027954102,4.9207181930542,1,-77.07214,-7.9345703,1,-71.624756,-10.696411,1,-65.38391,-11.276245,1
101,-70.3125,15.762329,1,-79.1626,8.270264,1,-67.6368103027344,4.93018436431885,1,-77.52991,-7.6446533,1,-72.20459,-10.5896,1,-65.979004,-11.276245,1
102,-70.52612,15.792847,1,-79.26941,8.346558,1,-67.7808837890625,4.88047027587891,1,-78.01819,-7.4157715,1,-72.70813,-10.574341,1,-66.4978,-11.291504,1
103,-70.72449,15.838623,1,-79.39148,8.346558,1,-67.9128799438477,4.84774541854858,1,-78.49121,-7.156372,1,-73.25745,-10.528564,1,-67.12341,-11.33728,1
104,-70.95337,15.945435,1,-79.51355,8.43811,1,-68.0927581787109,4.75498199462891,1,-79.02527,-6.92749,1,-73.80676,-10.482788,1,-67.68799,-11.306763,1
105,-71.16699,15.930176,1,-79.58984,8.377075,1,-68.1847076416016,4.6457257270813,1,-79.48303,-6.6833496,1,-74.3866,-10.482788,1,-68.26782,-11.383057,1
106,-71.41113,15.945435,1,-79.711914,8.31604,1,-68.3317184448242,4.50932121276856,1,-79.956055,-6.4849854,1,-74.99695,-10.467529,1,-68.89343,-11.383057,1
107,-71.65527,15.930176,1,-79.833984,8.19397,1,-68.4668731689453,4.34836053848267,1,-80.47485,-6.225586,1,-75.546265,-10.406494,1,-69.44275,-11.413574,1
108,-71.82312,15.945435,1,-79.940796,8.026123,1,-68.6177597045898,4.05261182785034,1,-80.99365,-6.088257,1,-76.11084,-10.3302,1,-69.992065,-11.383057,1
109,-71.99097,15.884399,1,-80.00183,7.8430176,1,-68.7013244628906,3.8058660030365,1,-81.40564,-5.92041,1,-76.690674,-10.238647,1,-70.64819,-11.383057,1
110,-72.265625,15.899658,1,-80.03235,7.7056885,1,-68.7637329101563,3.58036088943481,1,-81.87866,-5.584717,1,-77.23999,-10.177612,1,-71.21277,-11.33728,1
111,-72.46399,15.899658,1,-80.1239,7.522583,1,-68.8558197021484,3.39580488204956,1,-82.26013,-5.340576,1,-77.819824,-10.040283,1,-71.82312,-11.413574,1
112,-72.66235,15.838623,1,-80.1239,7.461548,1,-68.9452514648437,3.09831666946411,1,-82.68738,-5.0964355,1,-78.323364,-9.94873,1,-72.35718,-11.367798,1
113,-72.81494,15.838623,1,-80.13916,7.293701,1,-68.9775390625,2.88709282875061,1,-83.02307,-4.776001,1,-78.85742,-9.887695,1,-72.93701,-11.3220215,1
114,-72.93701,15.869141,1,-80.23071,7.2631836,1,-69.1287231445313,2.70842504501343,1,-83.40454,-4.5166016,1,-79.437256,-9.719849,1,-73.516846,-11.306763,1
115,-73.07434,15.930176,1,-80.24597,7.217407,1,-69.2252731323242,2.46933960914612,1,-83.77075,-4.196167,1,-79.956055,-9.552002,1,-74.06616,-11.230469,1
116,-73.10486,15.960693,1,-80.29175,7.217407,1,-69.3368377685547,2.31944751739502,1,-84.07593,-3.90625,1,-80.47485,-9.429932,1,-74.661255,-11.123657,1
117,-73.07434,15.991211,1,-80.200195,7.217407,1,-69.3502960205078,2.09103155136108,1,-84.27429,-3.6773682,1,-80.947876,-9.246826,1,-75.25635,-11.108398,1
118,-72.96753,15.975952,1,-80.1239,7.217407,1,-69.3387069702149,1.95626831054688,1,-84.4574,-3.2806396,1,-81.39038,-9.0789795,1,-75.805664,-11.0321045,1
119,-72.92175,16.189575,1,-80.078125,7.30896,1,-69.4251937866211,1.78492116928101,1,-84.68628,-3.0212402,1,-81.81763,-8.926392,1,-76.46179,-11.001587,1
120,-72.81494,16.37268,1,-80.04761,7.522583,1,-69.4943389892578,1.81044387817383,1,-84.854126,-2.670288,1,-82.24487,-8.7890625,1,-77.041626,-10.925293,1
121,-72.60132,16.601562,1,-79.98657,7.8125,1,-69.5665435791016,1.86077690124512,1,-85.006714,-2.3345947,1,-82.733154,-8.636475,1,-77.57568,-10.894775,1
122,-72.37244,16.860962,1,-79.91028,8.132935,1,-69.6539001464844,1.9034218788147,1,-85.17456,-1.9836426,1,-83.099365,-8.453369,1,-78.15552,-10.83374,1
123,-72.128296,17.150879,1,-79.87976,8.575439,1,-69.7514495849609,2.13981771469116,1,-85.29663,-1.6479492,1,-83.49609,-8.31604,1,-78.76587,-10.787964,1
124,-71.7926,17.471313,1,-79.75769,9.140015,1,-69.7986145019531,2.44547748565674,1,-85.372925,-1.2207031,1,-83.9386,-8.087158,1,-79.3457,-10.7421875,1
125,-71.47217,17.807007,1,-79.66614,9.567261,1,-69.8369598388672,2.68341684341431,1,-85.43396,-0.88500977,1,-84.33533,-7.888794,1,-80.04761,-10.665894,1
126,-71.136475,18.035889,1,-79.48303,10.055542,1,-69.7855224609375,2.98742437362671,1,-85.40344,-0.48828125,1,-84.68628,-7.6141357,1,-80.56641,-10.620117,1
127,-70.67871,18.249512,1,-79.26941,10.498047,1,-69.6899185180664,3.27078342437744,1,-85.34241,-0.045776367,1,-84.96094,-7.2784424,1,-81.100464,-10.437012,1
128,-70.15991,18.478394,1,-78.99475,10.955811,1,-69.4893798828125,3.63134098052979,1,-85.17456,0.47302246,1,-85.14404,-6.713867,1,-81.54297,-10.192871,1
129,-69.732666,18.753052,1,-78.62854,11.276245,1,-69.0407638549805,4.05997753143311,1,-84.80835,1.3427734,1,-85.02197,-5.9509277,1,-81.726074,-9.82666,1
130,-69.2749,19.073486,1,-78.186035,11.688232,1,-68.2771606445313,4.9196081161499,1,-84.09119,2.4871826,1,-83.43506,-4.837036,1,-80.85632,-9.170532,1
131,-68.84766,19.40918,1,-77.75879,12.145996,1,-67.3159027099609,6.23447036743164,1,-82.977295,2.960205,1,-79.98657,-3.4332275,1,-77.6062,-7.7667236,1
132,-68.46619,19.851685,1,-77.27051,12.374878,1,-66.3808975219727,7.33341932296753,1,-81.69556,2.7008057,1,-77.178955,-2.4871826,1,-73.0896,-6.30188,1
133,-68.16101,20.355225,1,-76.85852,12.374878,1,-65.6090545654297,8.19761371612549,1,-80.49011,2.319336,1,-75.10376,-2.1972656,1,-70.129395,-4.623413,1
134,-67.96265,20.690918,1,-76.59912,12.451172,1,-65.096321105957,9.03275203704834,1,-79.37622,1.8157959,1,-73.532104,-1.8463135,1,-68.95447,-3.90625,1
135,-67.87109,21.072388,1,-76.3855,12.496948,1,-64.7015991210938,9.76080513000488,1,-78.23181,1.2207031,1,-72.128296,-1.7700195,1,-67.52014,-3.3569336,1
136,-67.91687,21.362305,1,-76.40076,12.496948,1,-64.5512924194336,10.6021566390991,1,-77.01111,0.5645752,1,-70.58716,-1.9226074,1,-65.78064,-2.7160645,1
137,-68.02368,21.621704,1,-76.40076,12.573242,1,-64.4695816040039,11.2898435592651,1,-75.912476,0.10681152,1,-69.122314,-1.9226074,1,-64.25476,-2.2277832,1
138,-68.17627,21.80481,1,-76.553345,12.619019,1,-64.5940399169922,11.6314945220947,1,-74.76807,-0.7171631,1,-68.00842,-2.0141602,1,-63.049316,-2.0141602,1
139,-68.481445,21.881104,1,-76.70593,12.573242,1,-64.7241287231445,11.9127311706543,1,-74.035645,-1.0986328,1,-67.276,-2.1972656,1,-62.22534,-2.029419,1
140,-68.64929,21.881104,1,-76.84326,12.451172,1,-64.850715637207,12.0282878875732,1,-73.42529,-1.4801025,1,-66.5741,-2.3651123,1,-61.63025,-2.0599365,1
141,-68.89343,21.881104,1,-76.99585,12.359619,1,-64.9993515014648,12.0698623657227,1,-72.92175,-1.8310547,1,-66.101074,-2.6245117,1,-61.065674,-2.105713,1
142,-69.107056,21.850586,1,-77.1637,12.207031,1,-65.1640853881836,12.1099901199341,1,-72.32666,-2.1972656,1,-65.52124,-2.8839111,1,-60.47058,-2.2277832,1
143,-69.3512,21.759033,1,-77.20947,12.023926,1,-65.20947265625,12.021445274353,1,-71.68579,-2.609253,1,-64.834595,-3.0517578,1,-59.753418,-2.1820068,1
144,-69.610596,21.652222,1,-77.33154,11.764526,1,-65.3329391479492,11.9476203918457,1,-70.98389,-3.0212402,1,-64.10217,-3.250122,1,-59.066772,-2.1820068,1
145,-69.732666,21.575928,1,-77.3468,11.505127,1,-65.351448059082,11.8388423919678,1,-70.26672,-3.3874512,1,-63.36975,-3.40271,1,-58.34961,-2.1820068,1
146,-69.869995,21.438599,1,-77.40784,11.230469,1,-65.4192962646484,11.754753112793,1,-69.47327,-3.7231445,1,-62.591553,-3.692627,1,-57.58667,-2.380371,1
147,-70.08362,21.240234,1,-77.423096,10.986328,1,-65.4407653808594,11.6372308731079,1,-68.69507,-4.0283203,1,-61.782837,-3.8909912,1,-56.777954,-2.4261475,1
148,-70.15991,21.133423,1,-77.3468,10.7421875,1,-65.3710861206055,11.505298614502,1,-67.840576,-4.3029785,1,-60.897827,-3.9978027,1,-55.877686,-2.5024414,1
