scorer,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking,DLC_JointTracking
14,-54.260254,18.630981,1,-63.78174,17.150879,1,-58.5873870849609,6.33336067199707,1,-70.48035,-2.8076172,1,-69.25964,-9.063721,1,-65.582275,-12.054443,1
15,-54.58069,18.707275,1,-64.071655,17.166138,1,-58.870735168457,6.35177421569824,1,-70.877075,-2.6397705,1,-69.83948,-8.94165,1,-66.26892,-12.023926,1
16,-54.96216,18.78357,1,-64.331055,17.120361,1,-59.126823425293,6.30759334564209,1,-71.28906,-2.4719238,1,-70.373535,-8.773804,1,-66.87927,-11.917114,1
17,-55.29785,18.90564,1,-64.62097,16.998291,1,-59.3640441894531,6.21104240417481,1,-71.67053,-2.3651123,1,-70.90759,-8.621216,1,-67.55066,-11.856079,1
18,-55.70984,18.920898,1,-64.89563,16.921997,1,-59.593692779541,6.1568021774292,1,-72.052,-2.1972656,1,-71.502686,-8.468628,1,-68.222046,-11.810303,1
19,-56.015015,18.936157,1,-65.10925,16.906738,1,-59.8766899108887,6.10765027999878,1,-72.41821,-2.1209717,1,-72.021484,-8.239746,1,-68.81714,-11.71875,1
20,-56.289673,18.966675,1,-65.29236,16.89148,1,-60.1744079589844,6.03760528564453,1,-72.8302,-2.0141602,1,-72.54028,-8.163452,1,-69.42749,-11.642456,1
21,-56.610107,18.981934,1,-65.52124,16.799927,1,-60.4045104980469,5.94547653198242,1,-73.16589,-1.9378662,1,-73.12012,-8.041382,1,-70.08362,-11.566162,1
22,-56.900024,18.966675,1,-65.73486,16.586304,1,-60.6388473510742,5.72211265563965,1,-73.56262,-1.8920898,1,-73.59314,-7.888794,1,-70.66345,-11.489868,1
23,-57.174683,18.78357,1,-65.94849,16.311646,1,-60.8550224304199,5.44625759124756,1,-73.92883,-1.9073486,1,-74.09668,-7.797241,1,-71.2738,-11.398315,1
24,-57.4646,18.630981,1,-66.14685,16.036987,1,-60.9631843566895,5.2143440246582,1,-74.17297,-1.8920898,1,-74.61548,-7.736206,1,-71.91467,-11.3220215,1
25,-57.632446,18.493652,1,-66.329956,15.74707,1,-61.189525604248,4.90382432937622,1,-74.60022,-1.8157959,1,-75.149536,-7.675171,1,-72.525024,-11.21521,1
26,-57.800293,18.325806,1,-66.4978,15.518188,1,-61.3469696044922,4.67987966537476,1,-74.87488,-1.8005371,1,-75.63782,-7.446289,1,-73.16589,-11.169434,1
27,-57.876587,18.234253,1,-66.63513,15.380859,1,-61.442813873291,4.5623631477356,1,-75.10376,-1.6326904,1,-76.11084,-7.293701,1,-73.98987,-11.062622,1
28,-57.998657,18.157959,1,-66.7572,15.350342,1,-61.633171081543,4.49933815002441,1,-75.36316,-1.5411377,1,-76.553345,-7.2021484,1,-74.69177,-10.925293,1
29,-58.07495,18.203735,1,-66.90979,15.411377,1,-61.7869491577148,4.55981016159058,1,-75.57678,-1.3427734,1,-76.934814,-6.9732666,1,-75.3479,-10.803223,1
30,-58.151245,18.295288,1,-67.092896,15.609741,1,-61.8983306884766,4.79232454299927,1,-75.74463,-0.9765625,1,-77.22473,-6.6375732,1,-75.95825,-10.665894,1
31,-58.21228,18.478394,1,-67.29126,15.838623,1,-61.9326171875,5.10154104232788,1,-75.912476,-0.33569336,1,-77.33154,-6.1187744,1,-76.33972,-10.314941,1
32,-58.242798,18.722534,1,-67.41333,16.220093,1,-61.9178314208984,5.55240726470947,1,-76.08032,0.61035156,1,-77.14844,-5.1574707,1,-76.44653,-9.719849,1
33,-58.288574,19.012451,1,-67.52014,16.525269,1,-61.7186889648437,6.02083444595337,1,-76.15662,1.953125,1,-76.40076,-3.9215088,1,-75.94299,-8.666992,1
34,-58.33435,19.363403,1,-67.596436,17.028809,1,-61.4933242797852,6.69672155380249,1,-76.09558,3.2653809,1,-75.546265,-2.243042,1,-74.401855,-7.2784424,1
35,-58.33435,19.744873,1,-67.733765,17.51709,1,-61.4678497314453,7.28291463851929,1,-76.18713,4.3945312,1,-74.523926,-0.6561279,1,-72.47925,-5.3100586,1
36,-58.288574,20.15686,1,-67.77954,18.005371,1,-61.3865547180176,7.85009336471558,1,-76.15662,5.2337646,1,-73.68469,0.88500977,1,-70.892334,-3.1738281,1
37,-58.22754,20.492554,1,-67.77954,18.52417,1,-61.2994232177734,8.42426586151123,1,-76.06506,5.783081,1,-73.028564,1.9836426,1,-69.76318,-1.5716553,1
38,-58.151245,20.9198,1,-67.90161,18.966675,1,-61.2756118774414,8.96187210083008,1,-75.98877,6.0424805,1,-72.647095,2.5482178,1,-69.0918,-0.64086914,1
39,-58.09021,21.255493,1,-67.840576,19.439697,1,-61.1512603759766,9.47711372375488,1,-75.75989,6.072998,1,-72.35718,2.7313232,1,-68.618774,-0.2593994,1
40,-58.120728,21.530151,1,-67.93213,19.836426,1,-61.0724258422852,9.99038600921631,1,-75.531006,5.996704,1,-72.006226,2.6397705,1,-68.16101,-0.19836426,1
41,-58.07495,21.835327,1,-67.93213,20.233154,1,-60.9277877807617,10.4894762039185,1,-75.19531,5.859375,1,-71.57898,2.5787354,1,-67.596436,0,1
42,-58.013916,22.079468,1,-67.993164,20.553589,1,-60.8835144042969,10.8864860534668,1,-74.96643,5.722046,1,-71.121216,2.7618408,1,-66.87927,0.4272461,1
43,-58.044434,22.232056,1,-67.977905,20.858765,1,-60.6520690917969,11.3544454574585,1,-74.55444,5.722046,1,-70.52612,3.0059814,1,-66.101074,0.9765625,1
44,-57.876587,22.399902,1,-67.91687,21.16394,1,-60.4791946411133,11.7468814849854,1,-74.24927,5.79834,1,-69.96155,3.2653809,1,-65.44495,1.4038086,1
45,-57.754517,22.521973,1,-67.7948,21.408081,1,-60.2491683959961,12.0773010253906,1,-73.913574,5.8898926,1,-69.488525,3.4484863,1,-64.94141,1.6479492,1
46,-57.510376,22.613525,1,-67.611694,21.621704,1,-59.8773345947266,12.4467601776123,1,-73.45581,6.072998,1,-69.000244,3.540039,1,-64.54468,1.7089844,1
47,-57.266235,22.659302,1,-67.36755,21.78955,1,-59.517448425293,12.713436126709,1,-72.96753,6.072998,1,-68.573,3.5095215,1,-63.949585,1.6937256,1
48,-56.97632,22.720337,1,-67.06238,21.957397,1,-59.0593338012695,13.0158424377441,1,-72.25037,5.874634,1,-67.733765,3.3874512,1,-63.14087,1.663208,1
49,-56.793213,22.79663,1,-66.81824,22.033691,1,-58.5918197631836,13.2972116470337,1,-71.41113,5.508423,1,-66.81824,3.0822754,1,-62.194824,1.5106201,1
50,-56.518555,22.918701,1,-66.51306,22.064209,1,-58.1131591796875,13.494402885437,1,-70.510864,5.050659,1,-65.841675,2.5939941,1,-61.12671,1.0223389,1
51,-56.33545,22.949219,1,-66.207886,22.094727,1,-57.5479011535645,13.7878189086914,1,-69.45801,4.6691895,1,-64.80408,2.090454,1,-60.012817,0.5340576,1
52,-56.09131,23.132324,1,-66.02478,22.033691,1,-57.0358009338379,14.0839586257935,1,-68.32886,4.211426,1,-63.705444,1.5716553,1,-58.898926,-0.030517578,1
53,-55.81665,23.269653,1,-65.719604,22.003174,1,-56.3940696716309,14.4510612487793,1,-66.970825,3.8146973,1,-62.210083,1.083374,1,-57.388306,-0.62561035,1
54,-55.511475,23.468018,1,-65.35339,21.881104,1,-55.645881652832,14.8267269134521,1,-65.49072,3.5095215,1,-60.62317,0.64086914,1,-55.69458,-0.9613037,1
55,-55.267334,23.68164,1,-64.98718,21.774292,1,-54.9119300842285,15.2559070587158,1,-63.842773,3.2043457,1,-58.807373,0.38146973,1,-53.771973,-1.1444092,1
56,-54.96216,23.895264,1,-64.63623,21.621704,1,-54.1447448730469,15.7968664169312,1,-61.904907,2.960205,1,-56.625366,0.44250488,1,-51.467896,-0.6713867,1
57,-54.656982,24.139404,1,-64.315796,21.453857,1,-53.4271545410156,16.4102973937988,1,-59.61609,2.746582,1,-54.031372,0.8544922,1,-48.90442,0.4272461,1
58,-54.519653,24.291992,1,-63.90381,21.1792,1,-52.6890563964844,16.9096088409424,1,-57.31201,2.6397705,1,-51.467896,1.5869141,1,-46.340942,1.8005371,1
59,-54.29077,24.353027,1,-63.49182,20.812988,1,-52.0050277709961,17.3411617279053,1,-55.130005,2.670288,1,-49.16382,2.319336,1,-44.0979,3.2196045,1
60,-54.18396,24.246216,1,-63.11035,20.370483,1,-51.43115234375,17.6143264770508,1,-53.03955,2.7008057,1,-46.85974,2.89917,1,-41.992188,3.8604736,1
61,-54.031372,24.108887,1,-62.63733,19.882202,1,-50.8820495605469,17.4710845947266,1,-51.04065,2.4719238,1,-44.906616,3.036499,1,-39.871216,4.1503906,1
62,-53.878784,23.81897,1,-62.149048,19.332886,1,-50.3965072631836,16.9084815979004,1,-49.240112,1.953125,1,-43.014526,2.7008057,1,-38.146973,3.8452148,1
63,-53.66516,23.406982,1,-61.660767,18.600464,1,-49.9276924133301,16.0835418701172,1,-47.592163,1.2664795,1,-41.244507,1.6174316,1,-36.224365,3.036499,1
64,-53.268433,22.842407,1,-60.928345,17.852783,1,-49.2628707885742,15.0391206741333,1,-46.37146,0.32043457,1,-39.79492,0.12207031,1,-34.835815,0.9460449,1
65,-52.81067,22.216797,1,-60.165405,17.044067,1,-48.667423248291,13.6094732284546,1,-45.36438,-1.0223389,1,-38.604736,-2.090454,1,-33.615112,-1.7089844,1
66,-52.27661,21.499634,1,-59.32617,16.174316,1,-48.0140914916992,12.1697187423706,1,-44.555664,-2.4261475,1,-37.81128,-4.562378,1,-32.74536,-4.6844482,1
67,-51.635742,20.6604,1,-58.410645,15.213013,1,-47.3438415527344,10.573413848877,1,-43.97583,-4.043579,1,-37.460327,-7.30896,1,-32.485962,-8.132935,1
68,-50.90332,19.729614,1,-57.57141,14.160156,1,-46.8902816772461,8.69084072113037,1,-43.563843,-5.935669,1,-37.597656,-10.20813,1,-32.63855,-11.444092,1
69,-50.186157,18.661499,1,-56.777954,13.092041,1,-46.3359413146973,7.1789722442627,1,-44.47937,-7.7056885,1,-38.650513,-11.199951,1,-33.355713,-11.688232,1
70,-49.53003,17.715454,1,-56.259155,12.207031,1,-45.6360321044922,6.62588214874268,1,-45.028687,-8.361816,1,-39.352417,-11.413574,1,-33.90503,-11.779785,1
71,-49.057007,17.01355,1,-56.137085,11.59668,1,-45.3842086791992,6.26980686187744,1,-45.639038,-8.728027,1,-39.978027,-11.581421,1,-34.469604,-11.856079,1
72,-48.76709,16.525269,1,-56.045532,11.169434,1,-45.312801361084,5.802077293396,1,-46.218872,-9.170532,1,-40.603638,-11.688232,1,-35.186768,-11.871338,1
73,-48.50769,16.067505,1,-55.999756,10.955811,1,-45.3456840515137,5.43396663665772,1,-46.844482,-9.490967,1,-41.244507,-11.795044,1,-35.736084,-11.886597,1
74,-48.26355,15.823364,1,-55.923462,10.864258,1,-45.282039642334,5.31807327270508,1,-47.470093,-9.521484,1,-41.870117,-11.795044,1,-36.453247,-11.917114,1
75,-48.065186,15.792847,1,-55.862427,10.910034,1,-45.2939872741699,5.22601222991943,1,-48.034668,-9.521484,1,-42.541504,-11.825562,1,-37.017822,-11.901855,1
76,-47.836304,15.792847,1,-55.95398,11.154175,1,-45.5096435546875,5.24521255493164,1,-48.614502,-9.429932,1,-43.136597,-11.825562,1,-37.67395,-11.917114,1
77,-47.668457,15.960693,1,-56.045532,11.566162,1,-45.820442199707,5.2854380607605,1,-49.224854,-9.32312,1,-43.762207,-11.810303,1,-38.2843,-11.871338,1
78,-47.561646,16.296387,1,-56.137085,12.10022,1,-46.1291084289551,5.47901058197022,1,-49.743652,-9.0789795,1,-44.37256,-11.71875,1,-38.909912,-11.901855,1
79,-47.470093,16.647339,1,-56.21338,12.680054,1,-46.4010276794434,5.77225017547607,1,-50.354004,-8.69751,1,-44.98291,-11.672974,1,-39.520264,-11.871338,1
80,-47.36328,17.028809,1,-56.411743,13.35144,1,-46.8464546203613,6.10538578033447,1,-50.91858,-8.331299,1,-45.639038,-11.611938,1,-40.222168,-11.871338,1
81,-47.317505,17.456055,1,-56.533813,13.977051,1,-47.2432708740234,6.38193225860596,1,-51.467896,-8.010864,1,-46.295166,-11.535645,1,-40.84778,-11.901855,1
82,-47.348022,17.89856,1,-56.59485,14.526367,1,-47.5006713867188,6.69719505310059,1,-51.89514,-7.6446533,1,-46.905518,-11.413574,1,-41.45813,-11.886597,1
83,-47.36328,18.341064,1,-56.70166,15.014648,1,-47.8235168457031,6.94132232666016,1,-52.459717,-7.3242188,1,-47.51587,-11.33728,1,-42.160034,-11.886597,1
84,-47.317505,18.661499,1,-56.777954,15.472412,1,-48.0987968444824,7.18554353713989,1,-52.963257,-7.003784,1,-48.065186,-11.21521,1,-42.73987,-11.901855,1
85,-47.3938,18.981934,1,-56.82373,15.914917,1,-48.3887214660645,7.37966299057007,1,-53.482056,-6.729126,1,-48.66028,-11.138916,1,-43.380737,-11.886597,1
86,-47.36328,19.210815,1,-56.900024,16.326904,1,-48.6893463134766,7.57563209533691,1,-53.95508,-6.4697266,1,-49.16382,-11.001587,1,-44.052124,-11.917114,1
87,-47.439575,19.439697,1,-57.006836,16.723633,1,-49.028205871582,7.76029491424561,1,-54.489136,-6.210327,1,-49.77417,-10.910034,1,-44.6167,-11.886597,1
88,-47.50061,19.607544,1,-57.113647,17.044067,1,-49.3952140808105,7.85571718215942,1,-54.96216,-6.072998,1,-50.460815,-10.864258,1,-45.318604,-11.917114,1
89,-47.51587,19.683838,1,-57.174683,17.318726,1,-49.708381652832,7.92434787750244,1,-55.480957,-5.92041,1,-51.02539,-10.803223,1,-45.98999,-11.917114,1
90,-47.576904,19.79065,1,-57.296753,17.471313,1,-49.9762191772461,7.96290731430054,1,-56.015015,-5.7678223,1,-51.605225,-10.787964,1,-46.554565,-11.901855,1
91,-47.592163,19.805908,1,-57.296753,17.608643,1,-50.2794342041016,7.87430810928345,1,-56.549072,-5.7525635,1,-52.261353,-10.757446,1,-47.210693,-11.932373,1
92,-47.62268,19.760132,1,-57.357788,17.532349,1,-50.3645286560059,7.78071451187134,1,-57.08313,-5.630493,1,-52.91748,-10.726929,1,-47.77527,-11.917114,1
93,-47.592163,19.65332,1,-57.357788,17.425537,1,-50.3981018066406,7.64991426467896,1,-57.57141,-5.5236816,1,-53.497314,-10.681152,1,-48.477173,-11.886597,1
94,-47.576904,19.439697,1,-57.266235,17.242432,1,-50.2486724853516,7.50827407836914,1,-58.013916,-5.3253174,1,-54.138184,-10.574341,1,-49.102783,-11.856079,1
95,-47.531128,19.27185,1,-57.250977,16.967773,1,-50.2063064575195,7.25321769714356,1,-58.517456,-5.2337646,1,-54.718018,-10.482788,1,-49.713135,-11.871338,1
96,-47.531128,19.119263,1,-57.250977,16.723633,1,-50.1023330688477,7.08532857894897,1,-58.95996,-5.0201416,1,-55.343628,-10.314941,1,-50.369263,-11.825562,1
97,-47.424316,18.997192,1,-57.2052,16.586304,1,-49.9623413085938,7.01859855651856,1,-59.32617,-4.699707,1,-55.93872,-10.20813,1,-50.994873,-11.825562,1
98,-47.25647,18.814087,1,-57.08313,16.464233,1,-49.9034652709961,6.84901237487793,1,-59.692383,-4.5166016,1,-56.503296,-10.040283,1,-51.651,-11.795044,1
99,-47.10388,18.722534,1,-56.930542,16.448975,1,-49.8226318359375,6.78059148788452,1,-60.012817,-4.2266846,1,-57.052612,-9.902954,1,-52.30713,-11.779785,1
100,-46.844482,18.722534,1,-56.6864,16.479492,1,-49.7288589477539,6.70234441757202,1,-60.287476,-3.9520264,1,-57.47986,-9.811401,1,-52.947998,-11.825562,1
101,-46.63086,18.707275,1,-56.427002,16.571045,1,-49.5645141601563,6.72694826126099,1,-60.48584,-3.5552979,1,-58.029175,-9.643555,1,-53.54309,-11.779785,1
102,-46.37146,18.737793,1,-56.137085,16.662598,1,-49.3820114135742,6.74448394775391,1,-60.60791,-3.2043457,1,-58.517456,-9.399414,1,-54.260254,-11.779785,1
103,-46.020508,18.829346,1,-55.786133,16.799927,1,-49.185245513916,6.77853393554688,1,-60.684204,-2.8533936,1,-58.914185,-9.20105,1,-54.901123,-11.734009,1
104,-45.669556,18.951416,1,-55.374146,16.937256,1,-48.8651351928711,6.85594844818115,1,-60.684204,-2.380371,1,-59.295654,-8.81958,1,-55.526733,-11.688232,1
105,-45.440674,19.104004,1,-55.06897,17.13562,1,-48.4354057312012,7.13582849502564,1,-60.638428,-1.5869141,1,-59.646606,-8.117676,1,-56.121826,-11.444092,1
106,-45.10498,19.363403,1,-54.733276,17.364502,1,-47.7329864501953,7.61791658401489,1,-60.36377,-0.47302246,1,-59.661865,-7.080078,1,-56.365967,-11.062622,1
107,-44.784546,19.683838,1,-54.351807,17.63916,1,-46.9727020263672,8.17613410949707,1,-60.012817,0.76293945,1,-58.685303,-5.584717,1,-56.167603,-10.20813,1
108,-44.509888,20.019531,1,-54.07715,17.990112,1,-46.1264610290527,9.00197505950928,1,-59.32617,1.876831,1,-56.869507,-3.9520264,1,-54.855347,-8.19397,1
109,-44.21997,20.477295,1,-53.771973,18.356323,1,-45.4303207397461,9.72980403900147,1,-58.624268,2.5939941,1,-54.855347,-2.0446777,1,-51.727295,-5.6152344,1
110,-43.99109,21.057129,1,-53.512573,18.798828,1,-44.6933517456055,10.6611785888672,1,-57.60193,3.0212402,1,-52.871704,-0.289917,1,-48.75183,-2.7923584,1
111,-43.73169,21.697998,1,-53.237915,19.28711,1,-43.9691390991211,11.6654434204102,1,-56.396484,3.2653809,1,-51.254272,0.91552734,1,-46.798706,-0.8239746,1
112,-43.548584,22.369385,1,-53.024292,19.821167,1,-43.416877746582,12.6310653686523,1,-55.2063,3.3569336,1,-49.835205,1.5563965,1,-45.36438,0.289917,1
113,-43.304443,23.025513,1,-52.79541,20.324707,1,-42.851131439209,13.6082096099854,1,-53.78723,3.3416748,1,-48.355103,1.6326904,1,-43.792725,0.5187988,1
114,-43.121338,23.635864,1,-52.642822,20.79773,1,-42.389087677002,14.5638761520386,1,-52.18506,3.2043457,1,-46.844482,1.3275146,1,-42.007446,0.33569336,1
115,-42.83142,24.18518,1,-52.352905,21.270752,1,-41.9186859130859,15.3439388275146,1,-50.53711,3.0670166,1,-45.196533,1.083374,1,-40.19165,0.289917,1
116,-42.678833,24.68872,1,-52.04773,21.697998,1,-41.4218902587891,16.1220169067383,1,-48.88916,3.112793,1,-43.426514,0.9765625,1,-38.345337,0.015258789,1
117,-42.32788,25.115967,1,-51.68152,22.064209,1,-40.8513069152832,16.8963756561279,1,-47.210693,3.3111572,1,-41.671753,1.159668,1,-36.56006,0.36621094,1
118,-42.053223,25.58899,1,-51.26953,22.399902,1,-40.2941207885742,17.5480613708496,1,-45.578003,3.5095215,1,-39.901733,1.449585,1,-34.63745,0.9460449,1
119,-41.71753,25.878906,1,-50.88806,22.659302,1,-39.7973365783691,18.0771808624268,1,-43.945312,3.6621094,1,-38.116455,2.2277832,1,-32.86743,1.7547607,1
120,-41.47339,26.138306,1,-50.460815,22.81189,1,-39.2498512268066,18.5323753356934,1,-42.297363,3.8452148,1,-36.209106,2.8533936,1,-31.143188,2.5482178,1
121,-41.21399,26.33667,1,-50.079346,22.888184,1,-38.765209197998,18.8893928527832,1,-40.802002,4.0283203,1,-34.75952,3.0517578,1,-29.571533,3.0059814,1
122,-40.95459,26.397705,1,-49.606323,22.903442,1,-38.3055114746094,18.8671550750732,1,-39.5813,3.9215088,1,-33.5083,2.9907227,1,-28.22876,3.036499,1
123,-40.634155,26.33667,1,-49.118042,22.842407,1,-37.8099708557129,18.8265018463135,1,-38.55896,3.8452148,1,-32.24182,2.6397705,1,-27.130127,2.6397705,1
124,-40.31372,26.123047,1,-48.64502,22.613525,1,-37.3974304199219,18.431209564209,1,-37.643433,3.4332275,1,-31.341553,2.029419,1,-26.168823,1.9683838,1
125,-40.023804,25.817871,1,-48.171997,22.232056,1,-37.0056304931641,17.8374786376953,1,-36.865234,2.8381348,1,-30.48706,1.1749268,1,-25.390625,0.9613037,1
126,-39.779663,25.344849,1,-47.729492,21.697998,1,-36.5252227783203,17.4009838104248,1,-35.980225,2.4108887,1,-29.708862,0.061035156,1,-24.612427,-0.21362305,1
127,-39.505005,24.765015,1,-47.317505,21.011353,1,-36.542049407959,15.7302951812744,1,-35.55298,0.76293945,1,-29.174805,-1.4343262,1,-24.002075,-1.7700195,1
128,-39.42871,24.06311,1,-47.01233,20.217896,1,-36.3540229797363,14.7042245864868,1,-35.110474,-0.24414062,1,-28.869629,-3.2196045,1,-23.712158,-3.8909912,1
129,-39.30664,23.31543,1,-46.73767,19.348145,1,-36.2238273620605,13.5637607574463,1,-34.851074,-1.373291,1,-28.869629,-5.1879883,1,-23.773193,-6.286621,1
130,-39.245605,22.491455,1,-46.49353,18.38684,1,-36.1307067871094,12.3360652923584,1,-34.851074,-2.609253,1,-29.190063,-7.171631,1,-24.276733,-8.743286,1
131,-39.154053,21.621704,1,-46.26465,17.410278,1,-36.1830863952637,10.9016609191895,1,-35.095215,-4.058838,1,-29.800415,-9.124756,1,-24.978638,-11.154175,1
132,-39.001465,20.690918,1,-46.173096,16.38794,1,-36.313175201416,9.54820919036865,1,-35.949707,-5.4473877,1,-30.807495,-10.314941,1,-25.878906,-11.489868,1
133,-38.848877,19.805908,1,-46.066284,15.487671,1,-36.1995620727539,8.65774917602539,1,-36.743164,-6.3323975,1,-31.585693,-10.696411,1,-26.550293,-11.566162,1
134,-38.742065,19.042969,1,-46.188354,14.694214,1,-36.0872116088867,8.21602725982666,1,-37.368774,-6.729126,1,-32.302856,-10.879517,1,-27.114868,-11.611938,1
135,-38.726807,18.539429,1,-46.279907,14.129639,1,-36.0657730102539,7.83110618591309,1,-38.07068,-7.0343018,1,-32.928467,-11.001587,1,-27.72522,-11.627197,1
136,-38.757324,18.127441,1,-46.524048,13.626099,1,-36.2930755615234,7.35495758056641,1,-38.726807,-7.446289,1,-33.584595,-11.138916,1,-28.305054,-11.627197,1
137,-38.742065,17.791748,1,-46.707153,13.168335,1,-36.434871673584,6.96508979797363,1,-39.413452,-7.736206,1,-34.27124,-11.245728,1,-28.930664,-11.642456,1
138,-38.81836,17.288208,1,-46.936035,12.710571,1,-36.6621704101563,6.50994873046875,1,-40.115356,-8.087158,1,-34.88159,-11.383057,1,-29.541016,-11.642456,1
139,-38.92517,16.89148,1,-47.1344,12.268066,1,-36.8703231811523,6.05125379562378,1,-40.863037,-8.407593,1,-35.705566,-11.474609,1,-30.212402,-11.672974,1
140,-39.016724,16.494751,1,-47.439575,11.947632,1,-37.2232055664062,5.6527247428894,1,-41.488647,-8.728027,1,-36.27014,-11.520386,1,-30.86853,-11.657715,1
141,-39.18457,16.204834,1,-47.74475,11.749268,1,-37.5396118164062,5.43617534637451,1,-42.20581,-8.81958,1,-37.002563,-11.611938,1,-31.49414,-11.642456,1
142,-39.45923,16.021729,1,-48.049927,11.59668,1,-37.8746910095215,5.23550462722778,1,-42.86194,-8.911133,1,-37.628174,-11.611938,1,-32.15027,-11.657715,1
143,-39.596558,15.914917,1,-48.355103,11.627197,1,-38.2487030029297,5.15721654891968,1,-43.411255,-8.926392,1,-38.2843,-11.627197,1,-32.821655,-11.672974,1
144,-39.82544,15.899658,1,-48.64502,11.688232,1,-38.6347389221191,5.07050895690918,1,-44.067383,-8.911133,1,-39.001465,-11.642456,1,-33.432007,-11.657715,1
145,-39.916992,15.945435,1,-48.858643,11.856079,1,-38.988109588623,5.03166723251343,1,-44.708252,-8.834839,1,-39.56604,-11.627197,1,-34.04236,-11.657715,1
146,-40.08484,16.113281,1,-49.087524,12.130737,1,-39.3472557067871,5.12166500091553,1,-45.288086,-8.651733,1,-40.267944,-11.627197,1,-34.713745,-11.703491,1
147,-40.222168,16.235352,1,-49.3927,12.420654,1,-39.7832107543945,5.23332118988037,1,-45.85266,-8.483887,1,-40.893555,-11.581421,1,-35.369873,-11.672974,1
148,-40.31372,16.418457,1,-49.560547,12.878418,1,-40.2411346435547,5.31874990463257,1,-46.49353,-8.31604,1,-41.488647,-11.520386,1,-36.04126,-11.688232,1
149,-40.405273,16.723633,1,-49.78943,13.320923,1,-40.6414947509766,5.55463123321533,1,-47.042847,-8.010864,1,-42.114258,-11.474609,1,-36.712646,-11.657715,1
150,-40.55786,16.983032,1,-49.942017,13.73291,1,-41.0143280029297,5.71440649032593,1,-47.62268,-7.751465,1,-42.770386,-11.398315,1,-37.368774,-11.627197,1
