,IliacCrest_x,IliacCrest_y,IliacCrest_likelihood,Hip_x,Hip_y,Hip_likelihood,Knee_x,Knee_y,Knee_likelihood,Ankle_x,Ankle_y,Ankle_likelihood,Metatarsal_x,Metatarsal_y,Metatarsal_likelihood,ToeTip_x,ToeTip_y,ToeTip_likelihood
879,4.9591064,25.222778,1,-1.2817383,20.507812,1,1.2741436958312988,8.783160209655762,1,-13.1073,13.046265,1,-14.3585205,6.1187744,1,-11.413574,3.1433105,1
880,5.1727295,25.421143,1,-1.0986328,20.706177,1,1.373946189880371,8.963674545288086,1,-13.015747,13.198853,1,-14.6484375,6.3171387,1,-11.886597,3.1738281,1
881,5.340576,25.634766,1,-0.91552734,20.965576,1,1.4223074913024902,9.19550609588623,1,-12.954712,13.473511,1,-14.907837,6.5612793,1,-12.313843,3.2958984,1
882,5.6152344,25.817871,1,-0.6561279,21.209717,1,1.5761280059814453,9.419167518615723,1,-12.817383,13.641357,1,-15.12146,6.8511963,1,-12.817383,3.3416748,1
883,5.874634,26.000977,1,-0.5187988,21.469116,1,1.6488823890686035,9.666523933410645,1,-12.741089,13.900757,1,-15.24353,7.095337,1,-13.198853,3.3874512,1
884,6.164551,26.107788,1,-0.289917,21.697998,1,1.9634671211242676,9.911469459533691,1,-12.466431,14.007568,1,-15.365601,7.3394775,1,-13.61084,3.40271,1
885,6.362915,26.19934,1,-0.030517578,21.865845,1,2.229809045791626,10.080644607543945,1,-12.191772,14.205933,1,-15.289307,7.5683594,1,-13.946533,3.40271,1
886,6.591797,26.2146,1,0.12207031,22.003174,1,2.7986297607421875,10.305480003356934,1,-11.672974,14.251709,1,-15.24353,7.8125,1,-14.434814,3.3874512,1
887,6.866455,26.229858,1,0.44250488,21.987915,1,3.6548993587493896,10.425886154174805,1,-10.848999,14.251709,1,-14.801025,7.9803467,1,-14.602661,3.3874512,1
888,7.1411133,26.275635,1,0.79345703,22.064209,1,4.663232326507568,10.705299377441406,1,-9.841919,14.526367,1,-13.99231,8.346558,1,-14.678955,3.5858154,1
889,7.446289,26.245117,1,1.2054443,22.216797,1,5.4183478355407715,10.980629920959473,1,-8.972168,15.213013,1,-12.786865,8.7890625,1,-14.328003,3.6621094,1
890,7.7056885,26.245117,1,1.6021729,22.384644,1,6.086825847625732,11.254149436950684,1,-8.224487,15.74707,1,-11.077881,9.140015,1,-12.817383,3.8757324,1
891,7.9040527,26.2146,1,1.9378662,22.598267,1,6.796883583068848,11.626030921936035,1,-7.4920654,16.189575,1,-9.094238,9.384155,1,-10.20813,3.9367676,1
892,8.148193,26.19934,1,2.243042,22.628784,1,7.403191566467285,11.79490852355957,1,-6.866455,16.418457,1,-7.095337,9.689331,1,-7.0343018,4.135132,1
893,8.300781,26.153564,1,2.5177002,22.583008,1,7.969294548034668,11.892820358276367,1,-6.3171387,16.464233,1,-5.142212,10.009766,1,-3.8909912,4.5318604,1
894,8.453369,26.062012,1,2.822876,22.506714,1,8.592460632324219,11.9847412109375,1,-5.7373047,16.418457,1,-3.5552979,10.299683,1,-1.3275146,5.0811768,1
